WINDOW	CHROM	CHROM_WINDOW	STRAIN	GROUP	MEAN_COVERAGE	MEDIAN_COVERAGE	GENE_COUNT
151	Supercontig_1.3	34	C6.9L3	C6.9L3	0.85	0.85	20
151	Supercontig_1.3	34	C7.9L4	C7.9L4	0.84	0.84	20
151	Supercontig_1.3	34	C8.9M1	C8.9M1	0.89	0.89	20
151	Supercontig_1.3	34	C9.9M2	C9.9M2	0.90	0.91	20
151	Supercontig_1.3	34	ctl1.AL1B	ctl1.AL1B	0.82	0.83	20
151	Supercontig_1.3	34	ctl2.AL1B	ctl2.AL1B	0.82	0.82	20
151	Supercontig_1.3	34	ctl3.C9L1	ctl3.C9L1	0.90	0.89	20
152	Supercontig_1.3	35	A10.L4C	A10.L4C	0.81	0.83	20
152	Supercontig_1.3	35	A11.L11G	A11.L11G	0.74	0.77	20
152	Supercontig_1.3	35	A12.L10B	A12.L10B	0.87	0.86	20
152	Supercontig_1.3	35	A13.L3B	A13.L3B	0.85	0.86	20
152	Supercontig_1.3	35	A14.L4E	A14.L4E	0.88	0.89	20
152	Supercontig_1.3	35	A15.L4G	A15.L4G	0.85	0.86	20
152	Supercontig_1.3	35	A16.L7C	A16.L7C	0.89	0.89	20
152	Supercontig_1.3	35	A17.L1B	A17.L1B	0.84	0.84	20
152	Supercontig_1.3	35	A18.S4H	A18.S4H	0.79	0.82	20
152	Supercontig_1.3	35	A19.S3B	A19.S3B	0.92	0.93	20
152	Supercontig_1.3	35	A2.U10A	A2.U10A	0.83	0.82	20
152	Supercontig_1.3	35	A20.S1E	A20.S1E	0.84	0.85	20
152	Supercontig_1.3	35	A21.S8A	A21.S8A	0.86	0.86	20
152	Supercontig_1.3	35	A22.UpperP	A22.UpperP	0.83	0.84	20
152	Supercontig_1.3	35	A23.LowerP	A23.LowerP	0.82	0.82	20
152	Supercontig_1.3	35	A24.SputuP	A24.SputuP	0.80	0.79	20
152	Supercontig_1.3	35	A3.U3G	A3.U3G	0.74	0.74	20
152	Supercontig_1.3	35	A4.U3B	A4.U3B	0.86	0.84	20
152	Supercontig_1.3	35	A5.U10D	A5.U10D	0.83	0.83	20
152	Supercontig_1.3	35	A6.U5C	A6.U5C	0.82	0.81	20
152	Supercontig_1.3	35	A7.U3E	A7.U3E	0.84	0.86	20
152	Supercontig_1.3	35	A8.U2E	A8.U2E	0.80	0.83	20
152	Supercontig_1.3	35	A9.L3D	A9.L3D	0.81	0.82	20
152	Supercontig_1.3	35	ATCC42720	ATCC42720	0.85	0.86	20
152	Supercontig_1.3	35	B16.1310D	B16.1310D	0.83	0.84	20
152	Supercontig_1.3	35	B17.1311G	B17.1311G	0.74	0.73	20
152	Supercontig_1.3	35	B18.1312G	B18.1312G	0.87	0.87	20
152	Supercontig_1.3	35	B19.1310A	B19.1310A	0.82	0.82	20
152	Supercontig_1.3	35	B20.1311A	B20.1311A	0.74	0.74	20
152	Supercontig_1.3	35	B21.1312A	B21.1312A	0.86	0.88	20
152	Supercontig_1.3	35	B22.134E	B22.134E	0.86	0.87	20
152	Supercontig_1.3	35	B23.133H	B23.133H	0.83	0.84	20
152	Supercontig_1.3	35	B24.133F	B24.133F	0.87	0.87	20
152	Supercontig_1.3	35	B25.135C	B25.135C	0.76	0.78	20
152	Supercontig_1.3	35	B26.131A	B26.131A	0.84	0.84	20
152	Supercontig_1.3	35	B27.136A	B27.136A	0.89	0.89	20
152	Supercontig_1.3	35	B28.13UM	B28.13UM	0.94	0.94	20
152	Supercontig_1.3	35	B29.13MM	B29.13MM	0.93	0.92	20
152	Supercontig_1.3	35	C10.9M3	C10.9M3	0.95	0.94	20
152	Supercontig_1.3	35	C11.9M41	C11.9M41	0.91	0.90	20
152	Supercontig_1.3	35	C12.9U1	C12.9U1	0.93	0.92	20
152	Supercontig_1.3	35	C13.9U2	C13.9U2	0.95	0.94	20
152	Supercontig_1.3	35	C14.9U3	C14.9U3	0.93	0.92	20
152	Supercontig_1.3	35	C15.9U4s	C15.9U4s	0.96	0.97	20
152	Supercontig_1.3	35	C30.13LM	C30.13LM	0.84	0.84	20
152	Supercontig_1.3	35	C31.13MP	C31.13MP	0.64	0.63	20
152	Supercontig_1.3	35	C4.9L1	C4.9L1	0.94	0.96	20
152	Supercontig_1.3	35	C5.9L2	C5.9L2	0.93	0.92	20
152	Supercontig_1.3	35	C6.9L3	C6.9L3	0.93	0.92	20
152	Supercontig_1.3	35	C7.9L4	C7.9L4	0.91	0.91	20
152	Supercontig_1.3	35	C8.9M1	C8.9M1	0.95	0.95	20
152	Supercontig_1.3	35	C9.9M2	C9.9M2	0.94	0.95	20
152	Supercontig_1.3	35	ctl1.AL1B	ctl1.AL1B	0.88	0.87	20
152	Supercontig_1.3	35	ctl2.AL1B	ctl2.AL1B	0.89	0.88	20
152	Supercontig_1.3	35	ctl3.C9L1	ctl3.C9L1	0.93	0.92	20
153	Supercontig_1.3	36	A10.L4C	A10.L4C	0.87	0.87	20
153	Supercontig_1.3	36	A11.L11G	A11.L11G	0.78	0.79	20
153	Supercontig_1.3	36	A12.L10B	A12.L10B	0.91	0.90	20
153	Supercontig_1.3	36	A13.L3B	A13.L3B	0.92	0.92	20
153	Supercontig_1.3	36	A14.L4E	A14.L4E	0.96	0.98	20
153	Supercontig_1.3	36	A15.L4G	A15.L4G	0.91	0.91	20
153	Supercontig_1.3	36	A16.L7C	A16.L7C	0.96	0.96	20
153	Supercontig_1.3	36	A17.L1B	A17.L1B	0.91	0.93	20
153	Supercontig_1.3	36	A18.S4H	A18.S4H	0.84	0.87	20
153	Supercontig_1.3	36	A19.S3B	A19.S3B	0.94	0.96	20
153	Supercontig_1.3	36	A2.U10A	A2.U10A	0.90	0.92	20
153	Supercontig_1.3	36	A20.S1E	A20.S1E	0.93	0.93	20
153	Supercontig_1.3	36	A21.S8A	A21.S8A	0.92	0.91	20
153	Supercontig_1.3	36	A22.UpperP	A22.UpperP	0.89	0.88	20
153	Supercontig_1.3	36	A23.LowerP	A23.LowerP	0.88	0.86	20
153	Supercontig_1.3	36	A24.SputuP	A24.SputuP	0.88	0.83	20
153	Supercontig_1.3	36	A3.U3G	A3.U3G	0.79	0.78	20
153	Supercontig_1.3	36	A4.U3B	A4.U3B	0.88	0.88	20
153	Supercontig_1.3	36	A5.U10D	A5.U10D	0.86	0.86	20
153	Supercontig_1.3	36	A6.U5C	A6.U5C	0.88	0.87	20
153	Supercontig_1.3	36	A7.U3E	A7.U3E	0.91	0.91	20
153	Supercontig_1.3	36	A8.U2E	A8.U2E	0.88	0.87	20
153	Supercontig_1.3	36	A9.L3D	A9.L3D	0.85	0.87	20
153	Supercontig_1.3	36	ATCC42720	ATCC42720	0.94	0.93	20
153	Supercontig_1.3	36	B16.1310D	B16.1310D	0.86	0.88	20
153	Supercontig_1.3	36	B17.1311G	B17.1311G	0.75	0.76	20
153	Supercontig_1.3	36	B18.1312G	B18.1312G	0.91	0.93	20
153	Supercontig_1.3	36	B19.1310A	B19.1310A	0.81	0.82	20
153	Supercontig_1.3	36	B20.1311A	B20.1311A	0.74	0.75	20
153	Supercontig_1.3	36	B21.1312A	B21.1312A	0.90	0.90	20
153	Supercontig_1.3	36	B22.134E	B22.134E	0.90	0.91	20
153	Supercontig_1.3	36	B23.133H	B23.133H	0.89	0.90	20
153	Supercontig_1.3	36	B24.133F	B24.133F	0.91	0.92	20
153	Supercontig_1.3	36	B25.135C	B25.135C	0.78	0.79	20
153	Supercontig_1.3	36	B26.131A	B26.131A	0.83	0.83	20
153	Supercontig_1.3	36	B27.136A	B27.136A	0.88	0.90	20
153	Supercontig_1.3	36	B28.13UM	B28.13UM	0.87	0.85	20
153	Supercontig_1.3	36	B29.13MM	B29.13MM	0.89	0.87	20
153	Supercontig_1.3	36	C10.9M3	C10.9M3	0.96	0.97	20
153	Supercontig_1.3	36	C11.9M41	C11.9M41	0.91	0.91	20
153	Supercontig_1.3	36	C12.9U1	C12.9U1	0.94	0.95	20
153	Supercontig_1.3	36	C13.9U2	C13.9U2	0.98	0.99	20
153	Supercontig_1.3	36	C14.9U3	C14.9U3	0.97	0.98	20
153	Supercontig_1.3	36	C15.9U4s	C15.9U4s	1.00	1.01	20
153	Supercontig_1.3	36	C30.13LM	C30.13LM	0.83	0.85	20
153	Supercontig_1.3	36	C31.13MP	C31.13MP	0.64	0.65	20
153	Supercontig_1.3	36	C4.9L1	C4.9L1	0.94	0.96	20
153	Supercontig_1.3	36	C5.9L2	C5.9L2	0.94	0.94	20
153	Supercontig_1.3	36	C6.9L3	C6.9L3	0.92	0.93	20
153	Supercontig_1.3	36	C7.9L4	C7.9L4	0.92	0.93	20
153	Supercontig_1.3	36	C8.9M1	C8.9M1	0.95	0.97	20
153	Supercontig_1.3	36	C9.9M2	C9.9M2	0.93	0.94	20
153	Supercontig_1.3	36	ctl1.AL1B	ctl1.AL1B	0.89	0.91	20
153	Supercontig_1.3	36	ctl2.AL1B	ctl2.AL1B	0.88	0.90	20
153	Supercontig_1.3	36	ctl3.C9L1	ctl3.C9L1	0.91	0.91	20
154	Supercontig_1.3	37	A10.L4C	A10.L4C	0.91	0.92	20
154	Supercontig_1.3	37	A11.L11G	A11.L11G	0.83	0.83	20
154	Supercontig_1.3	37	A12.L10B	A12.L10B	0.97	0.96	20
154	Supercontig_1.3	37	A13.L3B	A13.L3B	0.97	0.98	20
154	Supercontig_1.3	37	A14.L4E	A14.L4E	1.02	1.03	20
154	Supercontig_1.3	37	A15.L4G	A15.L4G	0.90	0.91	20
154	Supercontig_1.3	37	A16.L7C	A16.L7C	0.96	1.00	20
154	Supercontig_1.3	37	A17.L1B	A17.L1B	0.95	0.94	20
154	Supercontig_1.3	37	A18.S4H	A18.S4H	0.90	0.90	20
154	Supercontig_1.3	37	A19.S3B	A19.S3B	0.98	0.99	20
154	Supercontig_1.3	37	A2.U10A	A2.U10A	0.94	0.97	20
154	Supercontig_1.3	37	A20.S1E	A20.S1E	0.96	0.97	20
154	Supercontig_1.3	37	A21.S8A	A21.S8A	0.99	0.99	20
154	Supercontig_1.3	37	A22.UpperP	A22.UpperP	0.91	0.90	20
154	Supercontig_1.3	37	A23.LowerP	A23.LowerP	0.90	0.90	20
154	Supercontig_1.3	37	A24.SputuP	A24.SputuP	0.90	0.92	20
154	Supercontig_1.3	37	A3.U3G	A3.U3G	0.86	0.87	20
154	Supercontig_1.3	37	A4.U3B	A4.U3B	0.91	0.91	20
154	Supercontig_1.3	37	A5.U10D	A5.U10D	0.95	0.96	20
154	Supercontig_1.3	37	A6.U5C	A6.U5C	0.88	0.89	20
154	Supercontig_1.3	37	A7.U3E	A7.U3E	0.94	0.94	20
154	Supercontig_1.3	37	A8.U2E	A8.U2E	0.91	0.90	20
154	Supercontig_1.3	37	A9.L3D	A9.L3D	0.89	0.90	20
154	Supercontig_1.3	37	ATCC42720	ATCC42720	0.98	0.99	20
154	Supercontig_1.3	37	B16.1310D	B16.1310D	0.88	0.89	20
154	Supercontig_1.3	37	B17.1311G	B17.1311G	0.79	0.80	20
154	Supercontig_1.3	37	B18.1312G	B18.1312G	0.92	0.93	20
154	Supercontig_1.3	37	B19.1310A	B19.1310A	0.85	0.86	20
154	Supercontig_1.3	37	B20.1311A	B20.1311A	0.77	0.78	20
154	Supercontig_1.3	37	B21.1312A	B21.1312A	0.92	0.93	20
154	Supercontig_1.3	37	B22.134E	B22.134E	0.91	0.92	20
154	Supercontig_1.3	37	B23.133H	B23.133H	0.91	0.93	20
154	Supercontig_1.3	37	B24.133F	B24.133F	0.93	0.93	20
154	Supercontig_1.3	37	B25.135C	B25.135C	0.80	0.81	20
154	Supercontig_1.3	37	B26.131A	B26.131A	0.87	0.87	20
154	Supercontig_1.3	37	B27.136A	B27.136A	0.92	0.92	20
154	Supercontig_1.3	37	B28.13UM	B28.13UM	0.90	0.90	20
154	Supercontig_1.3	37	B29.13MM	B29.13MM	0.96	0.96	20
154	Supercontig_1.3	37	C10.9M3	C10.9M3	0.98	0.99	20
154	Supercontig_1.3	37	C11.9M41	C11.9M41	0.97	0.98	20
154	Supercontig_1.3	37	C12.9U1	C12.9U1	1.00	0.99	20
154	Supercontig_1.3	37	C13.9U2	C13.9U2	1.01	1.02	20
154	Supercontig_1.3	37	C14.9U3	C14.9U3	1.00	1.01	20
154	Supercontig_1.3	37	C15.9U4s	C15.9U4s	1.03	1.04	20
154	Supercontig_1.3	37	C30.13LM	C30.13LM	0.87	0.87	20
154	Supercontig_1.3	37	C31.13MP	C31.13MP	0.68	0.68	20
154	Supercontig_1.3	37	C4.9L1	C4.9L1	0.98	0.99	20
154	Supercontig_1.3	37	C5.9L2	C5.9L2	0.99	1.00	20
154	Supercontig_1.3	37	C6.9L3	C6.9L3	0.97	0.98	20
154	Supercontig_1.3	37	C7.9L4	C7.9L4	0.97	0.98	20
154	Supercontig_1.3	37	C8.9M1	C8.9M1	1.01	1.02	20
154	Supercontig_1.3	37	C9.9M2	C9.9M2	0.95	0.94	20
154	Supercontig_1.3	37	ctl1.AL1B	ctl1.AL1B	0.91	0.92	20
154	Supercontig_1.3	37	ctl2.AL1B	ctl2.AL1B	0.91	0.92	20
154	Supercontig_1.3	37	ctl3.C9L1	ctl3.C9L1	0.95	0.95	20
155	Supercontig_1.3	38	A10.L4C	A10.L4C	0.93	0.92	20
155	Supercontig_1.3	38	A11.L11G	A11.L11G	0.86	0.84	20
155	Supercontig_1.3	38	A12.L10B	A12.L10B	1.01	0.99	20
155	Supercontig_1.3	38	A13.L3B	A13.L3B	1.00	1.00	20
155	Supercontig_1.3	38	A14.L4E	A14.L4E	1.05	1.04	20
155	Supercontig_1.3	38	A15.L4G	A15.L4G	0.95	0.93	20
155	Supercontig_1.3	38	A16.L7C	A16.L7C	0.96	0.95	20
155	Supercontig_1.3	38	A17.L1B	A17.L1B	0.96	0.96	20
155	Supercontig_1.3	38	A18.S4H	A18.S4H	0.94	0.93	20
155	Supercontig_1.3	38	A19.S3B	A19.S3B	1.01	1.01	20
155	Supercontig_1.3	38	A2.U10A	A2.U10A	0.96	0.95	20
155	Supercontig_1.3	38	A20.S1E	A20.S1E	0.98	0.98	20
155	Supercontig_1.3	38	A21.S8A	A21.S8A	1.03	1.03	20
155	Supercontig_1.3	38	A22.UpperP	A22.UpperP	0.93	0.94	20
155	Supercontig_1.3	38	A23.LowerP	A23.LowerP	0.94	0.94	20
155	Supercontig_1.3	38	A24.SputuP	A24.SputuP	0.97	0.95	20
155	Supercontig_1.3	38	A3.U3G	A3.U3G	0.91	0.91	20
155	Supercontig_1.3	38	A4.U3B	A4.U3B	0.92	0.93	20
155	Supercontig_1.3	38	A5.U10D	A5.U10D	1.00	1.00	20
155	Supercontig_1.3	38	A6.U5C	A6.U5C	0.89	0.88	20
155	Supercontig_1.3	38	A7.U3E	A7.U3E	0.97	0.97	20
155	Supercontig_1.3	38	A8.U2E	A8.U2E	0.94	0.94	20
155	Supercontig_1.3	38	A9.L3D	A9.L3D	0.93	0.94	20
155	Supercontig_1.3	38	ATCC42720	ATCC42720	1.04	1.03	20
155	Supercontig_1.3	38	B16.1310D	B16.1310D	0.86	0.87	20
155	Supercontig_1.3	38	B17.1311G	B17.1311G	0.81	0.81	20
155	Supercontig_1.3	38	B18.1312G	B18.1312G	0.93	0.93	20
155	Supercontig_1.3	38	B19.1310A	B19.1310A	0.87	0.86	20
155	Supercontig_1.3	38	B20.1311A	B20.1311A	0.76	0.76	20
155	Supercontig_1.3	38	B21.1312A	B21.1312A	0.92	0.92	20
155	Supercontig_1.3	38	B22.134E	B22.134E	0.91	0.91	20
155	Supercontig_1.3	38	B23.133H	B23.133H	0.91	0.91	20
155	Supercontig_1.3	38	B24.133F	B24.133F	0.92	0.93	20
155	Supercontig_1.3	38	B25.135C	B25.135C	0.83	0.83	20
155	Supercontig_1.3	38	B26.131A	B26.131A	0.90	0.90	20
155	Supercontig_1.3	38	B27.136A	B27.136A	0.95	0.95	20
155	Supercontig_1.3	38	B28.13UM	B28.13UM	0.93	0.91	20
155	Supercontig_1.3	38	B29.13MM	B29.13MM	0.94	0.96	20
155	Supercontig_1.3	38	C10.9M3	C10.9M3	1.06	1.07	20
155	Supercontig_1.3	38	C11.9M41	C11.9M41	1.03	1.03	20
155	Supercontig_1.3	38	C12.9U1	C12.9U1	1.06	1.07	20
155	Supercontig_1.3	38	C13.9U2	C13.9U2	1.07	1.06	20
155	Supercontig_1.3	38	C14.9U3	C14.9U3	1.05	1.04	20
155	Supercontig_1.3	38	C15.9U4s	C15.9U4s	1.08	1.08	20
155	Supercontig_1.3	38	C30.13LM	C30.13LM	0.88	0.89	20
155	Supercontig_1.3	38	C31.13MP	C31.13MP	0.72	0.72	20
155	Supercontig_1.3	38	C4.9L1	C4.9L1	1.05	1.05	20
155	Supercontig_1.3	38	C5.9L2	C5.9L2	1.04	1.04	20
155	Supercontig_1.3	38	C6.9L3	C6.9L3	1.04	1.04	20
155	Supercontig_1.3	38	C7.9L4	C7.9L4	1.03	1.02	20
155	Supercontig_1.3	38	C8.9M1	C8.9M1	1.09	1.09	20
155	Supercontig_1.3	38	C9.9M2	C9.9M2	1.01	1.02	20
155	Supercontig_1.3	38	ctl1.AL1B	ctl1.AL1B	0.93	0.94	20
155	Supercontig_1.3	38	ctl2.AL1B	ctl2.AL1B	0.94	0.94	20
155	Supercontig_1.3	38	ctl3.C9L1	ctl3.C9L1	0.99	0.98	20
156	Supercontig_1.3	39	A10.L4C	A10.L4C	0.93	0.93	20
156	Supercontig_1.3	39	A11.L11G	A11.L11G	0.87	0.89	20
156	Supercontig_1.3	39	A12.L10B	A12.L10B	1.01	1.00	20
156	Supercontig_1.3	39	A13.L3B	A13.L3B	1.03	1.03	20
156	Supercontig_1.3	39	A14.L4E	A14.L4E	1.06	1.06	20
156	Supercontig_1.3	39	A15.L4G	A15.L4G	0.91	0.90	20
156	Supercontig_1.3	39	A16.L7C	A16.L7C	0.95	0.95	20
156	Supercontig_1.3	39	A17.L1B	A17.L1B	0.99	1.00	20
156	Supercontig_1.3	39	A18.S4H	A18.S4H	0.95	0.95	20
156	Supercontig_1.3	39	A19.S3B	A19.S3B	1.05	1.06	20
156	Supercontig_1.3	39	A2.U10A	A2.U10A	0.98	0.98	20
156	Supercontig_1.3	39	A20.S1E	A20.S1E	1.00	1.01	20
156	Supercontig_1.3	39	A21.S8A	A21.S8A	1.05	1.04	20
156	Supercontig_1.3	39	A22.UpperP	A22.UpperP	0.96	0.97	20
156	Supercontig_1.3	39	A23.LowerP	A23.LowerP	0.96	0.97	20
156	Supercontig_1.3	39	A24.SputuP	A24.SputuP	0.97	0.97	20
156	Supercontig_1.3	39	A3.U3G	A3.U3G	0.93	0.94	20
156	Supercontig_1.3	39	A4.U3B	A4.U3B	0.93	0.92	20
156	Supercontig_1.3	39	A5.U10D	A5.U10D	1.04	1.03	20
156	Supercontig_1.3	39	A6.U5C	A6.U5C	0.92	0.94	20
156	Supercontig_1.3	39	A7.U3E	A7.U3E	1.01	0.99	20
156	Supercontig_1.3	39	A8.U2E	A8.U2E	0.98	0.98	20
156	Supercontig_1.3	39	A9.L3D	A9.L3D	0.94	0.92	20
156	Supercontig_1.3	39	ATCC42720	ATCC42720	1.08	1.05	20
156	Supercontig_1.3	39	B16.1310D	B16.1310D	0.89	0.89	20
156	Supercontig_1.3	39	B17.1311G	B17.1311G	0.85	0.85	20
156	Supercontig_1.3	39	B18.1312G	B18.1312G	0.95	0.96	20
156	Supercontig_1.3	39	B19.1310A	B19.1310A	0.87	0.87	20
156	Supercontig_1.3	39	B20.1311A	B20.1311A	0.78	0.77	20
156	Supercontig_1.3	39	B21.1312A	B21.1312A	0.93	0.93	20
156	Supercontig_1.3	39	B22.134E	B22.134E	0.92	0.91	20
156	Supercontig_1.3	39	B23.133H	B23.133H	0.94	0.93	20
156	Supercontig_1.3	39	B24.133F	B24.133F	0.95	0.95	20
156	Supercontig_1.3	39	B25.135C	B25.135C	0.85	0.86	20
156	Supercontig_1.3	39	B26.131A	B26.131A	0.90	0.90	20
156	Supercontig_1.3	39	B27.136A	B27.136A	0.98	0.98	20
156	Supercontig_1.3	39	B28.13UM	B28.13UM	0.92	0.92	20
156	Supercontig_1.3	39	B29.13MM	B29.13MM	0.93	0.93	20
156	Supercontig_1.3	39	C10.9M3	C10.9M3	1.10	1.10	20
156	Supercontig_1.3	39	C11.9M41	C11.9M41	1.11	1.10	20
156	Supercontig_1.3	39	C12.9U1	C12.9U1	1.16	1.15	20
156	Supercontig_1.3	39	C13.9U2	C13.9U2	1.07	1.07	20
156	Supercontig_1.3	39	C14.9U3	C14.9U3	1.11	1.11	20
156	Supercontig_1.3	39	C15.9U4s	C15.9U4s	1.11	1.11	20
156	Supercontig_1.3	39	C30.13LM	C30.13LM	0.90	0.89	20
156	Supercontig_1.3	39	C31.13MP	C31.13MP	0.76	0.75	20
156	Supercontig_1.3	39	C4.9L1	C4.9L1	1.12	1.10	20
156	Supercontig_1.3	39	C5.9L2	C5.9L2	1.09	1.08	20
156	Supercontig_1.3	39	C6.9L3	C6.9L3	1.12	1.10	20
156	Supercontig_1.3	39	C7.9L4	C7.9L4	1.09	1.10	20
156	Supercontig_1.3	39	C8.9M1	C8.9M1	1.13	1.12	20
156	Supercontig_1.3	39	C9.9M2	C9.9M2	1.06	1.05	20
156	Supercontig_1.3	39	ctl1.AL1B	ctl1.AL1B	0.97	0.96	20
156	Supercontig_1.3	39	ctl2.AL1B	ctl2.AL1B	0.97	0.96	20
156	Supercontig_1.3	39	ctl3.C9L1	ctl3.C9L1	1.04	1.03	20
157	Supercontig_1.3	40	A10.L4C	A10.L4C	0.94	0.96	20
157	Supercontig_1.3	40	A11.L11G	A11.L11G	0.88	0.88	20
157	Supercontig_1.3	40	A12.L10B	A12.L10B	0.98	1.00	20
157	Supercontig_1.3	40	A13.L3B	A13.L3B	1.02	1.05	20
157	Supercontig_1.3	40	A14.L4E	A14.L4E	1.08	1.08	20
157	Supercontig_1.3	40	A15.L4G	A15.L4G	0.91	0.94	20
157	Supercontig_1.3	40	A16.L7C	A16.L7C	0.95	0.96	20
157	Supercontig_1.3	40	A17.L1B	A17.L1B	0.97	0.98	20
157	Supercontig_1.3	40	A18.S4H	A18.S4H	0.97	0.99	20
157	Supercontig_1.3	40	A19.S3B	A19.S3B	1.06	1.06	20
157	Supercontig_1.3	40	A2.U10A	A2.U10A	1.01	1.05	20
157	Supercontig_1.3	40	A20.S1E	A20.S1E	1.02	1.04	20
157	Supercontig_1.3	40	A21.S8A	A21.S8A	1.08	1.10	20
157	Supercontig_1.3	40	A22.UpperP	A22.UpperP	0.97	1.00	20
157	Supercontig_1.3	40	A23.LowerP	A23.LowerP	0.96	0.97	20
157	Supercontig_1.3	40	A24.SputuP	A24.SputuP	0.98	1.02	20
157	Supercontig_1.3	40	A3.U3G	A3.U3G	0.95	0.97	20
157	Supercontig_1.3	40	A4.U3B	A4.U3B	0.96	0.95	20
157	Supercontig_1.3	40	A5.U10D	A5.U10D	1.08	1.11	20
157	Supercontig_1.3	40	A6.U5C	A6.U5C	0.93	0.94	20
157	Supercontig_1.3	40	A7.U3E	A7.U3E	1.01	1.04	20
157	Supercontig_1.3	40	A8.U2E	A8.U2E	0.99	1.00	20
157	Supercontig_1.3	40	A9.L3D	A9.L3D	0.95	0.97	20
157	Supercontig_1.3	40	ATCC42720	ATCC42720	1.14	1.16	20
157	Supercontig_1.3	40	B16.1310D	B16.1310D	0.88	0.89	20
157	Supercontig_1.3	40	B17.1311G	B17.1311G	0.87	0.88	20
157	Supercontig_1.3	40	B18.1312G	B18.1312G	0.96	0.98	20
157	Supercontig_1.3	40	B19.1310A	B19.1310A	0.86	0.88	20
157	Supercontig_1.3	40	B20.1311A	B20.1311A	0.75	0.75	20
157	Supercontig_1.3	40	B21.1312A	B21.1312A	0.94	0.95	20
157	Supercontig_1.3	40	B22.134E	B22.134E	0.92	0.94	20
157	Supercontig_1.3	40	B23.133H	B23.133H	0.92	0.91	20
157	Supercontig_1.3	40	B24.133F	B24.133F	0.95	0.97	20
157	Supercontig_1.3	40	B25.135C	B25.135C	0.83	0.84	20
157	Supercontig_1.3	40	B26.131A	B26.131A	0.90	0.92	20
157	Supercontig_1.3	40	B27.136A	B27.136A	0.98	1.01	20
157	Supercontig_1.3	40	B28.13UM	B28.13UM	0.88	0.87	20
157	Supercontig_1.3	40	B29.13MM	B29.13MM	0.90	0.87	20
157	Supercontig_1.3	40	C10.9M3	C10.9M3	1.12	1.16	20
157	Supercontig_1.3	40	C11.9M41	C11.9M41	1.14	1.16	20
157	Supercontig_1.3	40	C12.9U1	C12.9U1	1.22	1.24	20
157	Supercontig_1.3	40	C13.9U2	C13.9U2	1.09	1.12	20
157	Supercontig_1.3	40	C14.9U3	C14.9U3	1.15	1.17	20
157	Supercontig_1.3	40	C15.9U4s	C15.9U4s	1.12	1.16	20
157	Supercontig_1.3	40	C30.13LM	C30.13LM	0.89	0.89	20
157	Supercontig_1.3	40	C31.13MP	C31.13MP	0.79	0.79	20
157	Supercontig_1.3	40	C4.9L1	C4.9L1	1.13	1.12	20
157	Supercontig_1.3	40	C5.9L2	C5.9L2	1.12	1.13	20
157	Supercontig_1.3	40	C6.9L3	C6.9L3	1.15	1.17	20
157	Supercontig_1.3	40	C7.9L4	C7.9L4	1.13	1.15	20
157	Supercontig_1.3	40	C8.9M1	C8.9M1	1.16	1.16	20
157	Supercontig_1.3	40	C9.9M2	C9.9M2	1.06	1.06	20
157	Supercontig_1.3	40	ctl1.AL1B	ctl1.AL1B	0.96	0.97	20
157	Supercontig_1.3	40	ctl2.AL1B	ctl2.AL1B	0.97	1.00	20
157	Supercontig_1.3	40	ctl3.C9L1	ctl3.C9L1	1.05	1.05	20
158	Supercontig_1.3	41	A10.L4C	A10.L4C	0.90	0.91	20
158	Supercontig_1.3	41	A11.L11G	A11.L11G	0.89	0.89	20
158	Supercontig_1.3	41	A12.L10B	A12.L10B	1.00	1.00	20
158	Supercontig_1.3	41	A13.L3B	A13.L3B	1.03	1.03	20
158	Supercontig_1.3	41	A14.L4E	A14.L4E	1.11	1.09	20
158	Supercontig_1.3	41	A15.L4G	A15.L4G	0.94	0.93	20
158	Supercontig_1.3	41	A16.L7C	A16.L7C	0.94	0.95	20
158	Supercontig_1.3	41	A17.L1B	A17.L1B	0.99	0.98	20
158	Supercontig_1.3	41	A18.S4H	A18.S4H	0.98	0.99	20
158	Supercontig_1.3	41	A19.S3B	A19.S3B	1.10	1.12	20
158	Supercontig_1.3	41	A2.U10A	A2.U10A	1.02	1.02	20
158	Supercontig_1.3	41	A20.S1E	A20.S1E	1.01	1.01	20
158	Supercontig_1.3	41	A21.S8A	A21.S8A	1.09	1.10	20
158	Supercontig_1.3	41	A22.UpperP	A22.UpperP	1.01	1.02	20
158	Supercontig_1.3	41	A23.LowerP	A23.LowerP	0.97	0.98	20
158	Supercontig_1.3	41	A24.SputuP	A24.SputuP	1.00	1.00	20
158	Supercontig_1.3	41	A3.U3G	A3.U3G	0.97	0.96	20
158	Supercontig_1.3	41	A4.U3B	A4.U3B	0.96	0.96	20
158	Supercontig_1.3	41	A5.U10D	A5.U10D	1.12	1.12	20
158	Supercontig_1.3	41	A6.U5C	A6.U5C	0.95	0.95	20
158	Supercontig_1.3	41	A7.U3E	A7.U3E	0.99	1.00	20
158	Supercontig_1.3	41	A8.U2E	A8.U2E	1.06	1.07	20
158	Supercontig_1.3	41	A9.L3D	A9.L3D	0.95	0.95	20
158	Supercontig_1.3	41	ATCC42720	ATCC42720	1.19	1.19	20
158	Supercontig_1.3	41	B16.1310D	B16.1310D	0.88	0.87	20
158	Supercontig_1.3	41	B17.1311G	B17.1311G	0.91	0.91	20
