WINDOW	CHROM	CHROM_WINDOW	STRAIN	STRAIN_GROUP	LOCALE	MEAN_COVERAGE	MEDIAN_COVERAGE	GENE_COUNT
125	Supercontig_1.3	8	A15.L4G	A	L	0.88	0.88	20
125	Supercontig_1.3	8	A16.L7C	A	L	0.88	0.87	20
125	Supercontig_1.3	8	A17.L1B	A	L	0.90	0.90	20
125	Supercontig_1.3	8	A18.S4H	A	S	0.89	0.90	20
125	Supercontig_1.3	8	A19.S3B	A	S	0.83	0.84	20
125	Supercontig_1.3	8	A2.U10A	A	U	0.93	0.93	20
125	Supercontig_1.3	8	A20.S1E	A	S	0.93	0.92	20
125	Supercontig_1.3	8	A21.S8A	A	S	0.90	0.90	20
125	Supercontig_1.3	8	A22.UpperP	A	U	0.96	0.95	20
125	Supercontig_1.3	8	A23.LowerP	A	L	0.97	0.98	20
125	Supercontig_1.3	8	A24.SputuP	A	S	0.87	0.88	20
125	Supercontig_1.3	8	A3.U3G	A	U	0.82	0.84	20
125	Supercontig_1.3	8	A4.U3B	A	U	0.93	0.94	20
125	Supercontig_1.3	8	A5.U10D	A	U	0.83	0.83	20
125	Supercontig_1.3	8	A6.U5C	A	U	0.94	0.94	20
125	Supercontig_1.3	8	A7.U3E	A	U	0.93	0.94	20
125	Supercontig_1.3	8	A8.U2E	A	U	0.93	0.94	20
125	Supercontig_1.3	8	A9.L3D	A	L	0.92	0.92	20
125	Supercontig_1.3	8	ATCC42720	REF	Blood	0.84	0.84	20
125	Supercontig_1.3	8	B16.1310D	B	L	1.08	1.08	20
125	Supercontig_1.3	8	B17.1311G	B	L	1.11	1.11	20
125	Supercontig_1.3	8	B18.1312G	B	L	1.02	1.02	20
125	Supercontig_1.3	8	B19.1310A	B	L	1.05	1.05	20
125	Supercontig_1.3	8	B20.1311A	B	L	1.00	0.99	20
125	Supercontig_1.3	8	B21.1312A	B	L	0.99	0.99	20
125	Supercontig_1.3	8	B22.134E	B	U	1.03	1.03	20
125	Supercontig_1.3	8	B23.133H	B	U	1.06	1.06	20
125	Supercontig_1.3	8	B24.133F	B	U	1.05	1.06	20
125	Supercontig_1.3	8	B25.135C	B	U	1.05	1.06	20
125	Supercontig_1.3	8	B26.131A	B	U	0.97	0.98	20
125	Supercontig_1.3	8	B27.136A	B	U	1.01	1.00	20
125	Supercontig_1.3	8	B28.13UM	B	U	0.98	0.94	20
125	Supercontig_1.3	8	B29.13MM	B	M	1.00	0.98	20
125	Supercontig_1.3	8	C10.9M3	C	M	0.76	0.76	20
125	Supercontig_1.3	8	C11.9M41	C	M	0.98	0.98	20
125	Supercontig_1.3	8	C12.9U1	C	U	0.69	0.69	20
125	Supercontig_1.3	8	C13.9U2	C	U	0.95	0.96	20
125	Supercontig_1.3	8	C14.9U3	C	U	0.85	0.86	20
125	Supercontig_1.3	8	C15.9U4s	C	U	0.86	0.87	20
125	Supercontig_1.3	8	C30.13LM	C	L	1.04	1.04	20
125	Supercontig_1.3	8	C31.13MP	C	Stock	1.00	1.00	20
125	Supercontig_1.3	8	C4.9L1	C	L	0.84	0.84	20
125	Supercontig_1.3	8	C5.9L2	C	L	0.84	0.84	20
125	Supercontig_1.3	8	C6.9L3	C	L	0.94	0.95	20
125	Supercontig_1.3	8	C7.9L4	C	L	0.90	0.89	20
125	Supercontig_1.3	8	C8.9M1	C	M	0.78	0.77	20
125	Supercontig_1.3	8	C9.9M2	C	M	0.92	0.91	20
125	Supercontig_1.3	8	ctl1.AL1B	A	L	0.93	0.92	20
125	Supercontig_1.3	8	ctl2.AL1B	A	L	0.95	0.94	20
125	Supercontig_1.3	8	ctl3.C9L1	C	L	0.87	0.87	20
126	Supercontig_1.3	9	A10.L4C	A	L	0.95	0.96	20
126	Supercontig_1.3	9	A11.L11G	A	L	0.84	0.84	20
126	Supercontig_1.3	9	A12.L10B	A	L	0.91	0.91	20
126	Supercontig_1.3	9	A13.L3B	A	L	0.90	0.89	20
126	Supercontig_1.3	9	A14.L4E	A	L	0.94	0.94	20
126	Supercontig_1.3	9	A15.L4G	A	L	0.89	0.88	20
126	Supercontig_1.3	9	A16.L7C	A	L	0.93	0.94	20
126	Supercontig_1.3	9	A17.L1B	A	L	0.91	0.91	20
126	Supercontig_1.3	9	A18.S4H	A	S	0.87	0.89	20
126	Supercontig_1.3	9	A19.S3B	A	S	0.82	0.83	20
126	Supercontig_1.3	9	A2.U10A	A	U	0.94	0.92	20
126	Supercontig_1.3	9	A20.S1E	A	S	0.93	0.91	20
126	Supercontig_1.3	9	A21.S8A	A	S	0.90	0.88	20
126	Supercontig_1.3	9	A22.UpperP	A	U	0.96	0.94	20
126	Supercontig_1.3	9	A23.LowerP	A	L	0.98	0.97	20
126	Supercontig_1.3	9	A24.SputuP	A	S	0.87	0.88	20
126	Supercontig_1.3	9	A3.U3G	A	U	0.80	0.81	20
126	Supercontig_1.3	9	A4.U3B	A	U	0.92	0.91	20
126	Supercontig_1.3	9	A5.U10D	A	U	0.81	0.79	20
126	Supercontig_1.3	9	A6.U5C	A	U	0.95	0.95	20
126	Supercontig_1.3	9	A7.U3E	A	U	0.94	0.94	20
126	Supercontig_1.3	9	A8.U2E	A	U	0.92	0.91	20
126	Supercontig_1.3	9	A9.L3D	A	L	0.90	0.89	20
126	Supercontig_1.3	9	ATCC42720	REF	Blood	0.83	0.83	20
126	Supercontig_1.3	9	B16.1310D	B	L	1.08	1.09	20
126	Supercontig_1.3	9	B17.1311G	B	L	1.08	1.09	20
126	Supercontig_1.3	9	B18.1312G	B	L	1.02	1.02	20
126	Supercontig_1.3	9	B19.1310A	B	L	1.03	1.03	20
126	Supercontig_1.3	9	B20.1311A	B	L	0.99	1.00	20
126	Supercontig_1.3	9	B21.1312A	B	L	1.01	1.01	20
126	Supercontig_1.3	9	B22.134E	B	U	1.04	1.03	20
126	Supercontig_1.3	9	B23.133H	B	U	1.04	1.05	20
126	Supercontig_1.3	9	B24.133F	B	U	1.04	1.05	20
126	Supercontig_1.3	9	B25.135C	B	U	1.04	1.03	20
126	Supercontig_1.3	9	B26.131A	B	U	0.95	0.97	20
126	Supercontig_1.3	9	B27.136A	B	U	1.00	1.00	20
126	Supercontig_1.3	9	B28.13UM	B	U	0.94	0.94	20
126	Supercontig_1.3	9	B29.13MM	B	M	1.00	0.97	20
126	Supercontig_1.3	9	C10.9M3	C	M	0.75	0.74	20
126	Supercontig_1.3	9	C11.9M41	C	M	0.96	0.97	20
126	Supercontig_1.3	9	C12.9U1	C	U	0.68	0.68	20
126	Supercontig_1.3	9	C13.9U2	C	U	0.96	0.97	20
126	Supercontig_1.3	9	C14.9U3	C	U	0.87	0.88	20
126	Supercontig_1.3	9	C15.9U4s	C	U	0.87	0.87	20
126	Supercontig_1.3	9	C30.13LM	C	L	1.01	1.01	20
126	Supercontig_1.3	9	C31.13MP	C	Stock	0.94	0.94	20
126	Supercontig_1.3	9	C4.9L1	C	L	0.82	0.82	20
126	Supercontig_1.3	9	C5.9L2	C	L	0.81	0.81	20
126	Supercontig_1.3	9	C6.9L3	C	L	0.91	0.91	20
126	Supercontig_1.3	9	C7.9L4	C	L	0.88	0.89	20
126	Supercontig_1.3	9	C8.9M1	C	M	0.75	0.76	20
126	Supercontig_1.3	9	C9.9M2	C	M	0.91	0.91	20
126	Supercontig_1.3	9	ctl1.AL1B	A	L	0.92	0.92	20
126	Supercontig_1.3	9	ctl2.AL1B	A	L	0.93	0.93	20
126	Supercontig_1.3	9	ctl3.C9L1	C	L	0.86	0.86	20
127	Supercontig_1.3	10	A10.L4C	A	L	0.91	0.93	20
127	Supercontig_1.3	10	A11.L11G	A	L	0.85	0.86	20
127	Supercontig_1.3	10	A12.L10B	A	L	0.89	0.87	20
127	Supercontig_1.3	10	A13.L3B	A	L	0.89	0.90	20
127	Supercontig_1.3	10	A14.L4E	A	L	0.93	0.94	20
127	Supercontig_1.3	10	A15.L4G	A	L	0.88	0.88	20
127	Supercontig_1.3	10	A16.L7C	A	L	0.90	0.90	20
127	Supercontig_1.3	10	A17.L1B	A	L	0.89	0.89	20
127	Supercontig_1.3	10	A18.S4H	A	S	0.85	0.85	20
127	Supercontig_1.3	10	A19.S3B	A	S	0.82	0.82	20
127	Supercontig_1.3	10	A2.U10A	A	U	0.94	0.93	20
127	Supercontig_1.3	10	A20.S1E	A	S	0.90	0.90	20
127	Supercontig_1.3	10	A21.S8A	A	S	0.87	0.87	20
127	Supercontig_1.3	10	A22.UpperP	A	U	0.94	0.95	20
127	Supercontig_1.3	10	A23.LowerP	A	L	0.96	0.96	20
127	Supercontig_1.3	10	A24.SputuP	A	S	0.87	0.90	20
127	Supercontig_1.3	10	A3.U3G	A	U	0.78	0.80	20
127	Supercontig_1.3	10	A4.U3B	A	U	0.93	0.93	20
127	Supercontig_1.3	10	A5.U10D	A	U	0.82	0.82	20
127	Supercontig_1.3	10	A6.U5C	A	U	0.94	0.95	20
127	Supercontig_1.3	10	A7.U3E	A	U	0.94	0.92	20
127	Supercontig_1.3	10	A8.U2E	A	U	0.90	0.91	20
127	Supercontig_1.3	10	A9.L3D	A	L	0.89	0.89	20
127	Supercontig_1.3	10	ATCC42720	REF	Blood	0.81	0.80	20
127	Supercontig_1.3	10	B16.1310D	B	L	1.05	1.04	20
127	Supercontig_1.3	10	B17.1311G	B	L	1.05	1.05	20
127	Supercontig_1.3	10	B18.1312G	B	L	0.98	0.98	20
127	Supercontig_1.3	10	B19.1310A	B	L	0.99	1.00	20
127	Supercontig_1.3	10	B20.1311A	B	L	0.95	0.95	20
127	Supercontig_1.3	10	B21.1312A	B	L	0.99	0.99	20
127	Supercontig_1.3	10	B22.134E	B	U	1.01	1.01	20
127	Supercontig_1.3	10	B23.133H	B	U	0.99	0.98	20
127	Supercontig_1.3	10	B24.133F	B	U	1.00	1.00	20
127	Supercontig_1.3	10	B25.135C	B	U	1.00	1.01	20
127	Supercontig_1.3	10	B26.131A	B	U	0.95	0.93	20
127	Supercontig_1.3	10	B27.136A	B	U	1.00	0.98	20
127	Supercontig_1.3	10	B28.13UM	B	U	0.93	0.92	20
127	Supercontig_1.3	10	B29.13MM	B	M	0.94	0.94	20
127	Supercontig_1.3	10	C10.9M3	C	M	0.72	0.73	20
127	Supercontig_1.3	10	C11.9M41	C	M	0.94	0.93	20
127	Supercontig_1.3	10	C12.9U1	C	U	0.68	0.69	20
127	Supercontig_1.3	10	C13.9U2	C	U	0.93	0.94	20
127	Supercontig_1.3	10	C14.9U3	C	U	0.86	0.86	20
127	Supercontig_1.3	10	C15.9U4s	C	U	0.88	0.88	20
127	Supercontig_1.3	10	C30.13LM	C	L	0.99	0.99	20
127	Supercontig_1.3	10	C31.13MP	C	Stock	0.92	0.92	20
127	Supercontig_1.3	10	C4.9L1	C	L	0.80	0.82	20
127	Supercontig_1.3	10	C5.9L2	C	L	0.80	0.80	20
127	Supercontig_1.3	10	C6.9L3	C	L	0.88	0.89	20
127	Supercontig_1.3	10	C7.9L4	C	L	0.87	0.87	20
127	Supercontig_1.3	10	C8.9M1	C	M	0.73	0.74	20
127	Supercontig_1.3	10	C9.9M2	C	M	0.89	0.88	20
127	Supercontig_1.3	10	ctl1.AL1B	A	L	0.93	0.93	20
127	Supercontig_1.3	10	ctl2.AL1B	A	L	0.93	0.93	20
127	Supercontig_1.3	10	ctl3.C9L1	C	L	0.85	0.86	20
128	Supercontig_1.3	11	A10.L4C	A	L	0.85	0.87	20
128	Supercontig_1.3	11	A11.L11G	A	L	0.82	0.84	20
128	Supercontig_1.3	11	A12.L10B	A	L	0.83	0.84	20
128	Supercontig_1.3	11	A13.L3B	A	L	0.86	0.86	20
128	Supercontig_1.3	11	A14.L4E	A	L	0.86	0.84	20
128	Supercontig_1.3	11	A15.L4G	A	L	0.84	0.84	20
128	Supercontig_1.3	11	A16.L7C	A	L	0.83	0.84	20
128	Supercontig_1.3	11	A17.L1B	A	L	0.85	0.85	20
128	Supercontig_1.3	11	A18.S4H	A	S	0.82	0.84	20
128	Supercontig_1.3	11	A19.S3B	A	S	0.80	0.80	20
128	Supercontig_1.3	11	A2.U10A	A	U	0.87	0.89	20
128	Supercontig_1.3	11	A20.S1E	A	S	0.80	0.80	20
128	Supercontig_1.3	11	A21.S8A	A	S	0.85	0.84	20
128	Supercontig_1.3	11	A22.UpperP	A	U	0.89	0.90	20
128	Supercontig_1.3	11	A23.LowerP	A	L	0.91	0.92	20
128	Supercontig_1.3	11	A24.SputuP	A	S	0.82	0.82	20
128	Supercontig_1.3	11	A3.U3G	A	U	0.76	0.80	20
128	Supercontig_1.3	11	A4.U3B	A	U	0.86	0.86	20
128	Supercontig_1.3	11	A5.U10D	A	U	0.78	0.79	20
128	Supercontig_1.3	11	A6.U5C	A	U	0.91	0.89	20
128	Supercontig_1.3	11	A7.U3E	A	U	0.87	0.86	20
128	Supercontig_1.3	11	A8.U2E	A	U	0.85	0.85	20
128	Supercontig_1.3	11	A9.L3D	A	L	0.83	0.83	20
128	Supercontig_1.3	11	ATCC42720	REF	Blood	0.77	0.79	20
128	Supercontig_1.3	11	B16.1310D	B	L	0.94	0.95	20
128	Supercontig_1.3	11	B17.1311G	B	L	0.99	1.00	20
128	Supercontig_1.3	11	B18.1312G	B	L	0.91	0.90	20
128	Supercontig_1.3	11	B19.1310A	B	L	0.94	0.95	20
128	Supercontig_1.3	11	B20.1311A	B	L	0.89	0.89	20
128	Supercontig_1.3	11	B21.1312A	B	L	0.92	0.92	20
128	Supercontig_1.3	11	B22.134E	B	U	0.94	0.94	20
128	Supercontig_1.3	11	B23.133H	B	U	0.90	0.90	20
128	Supercontig_1.3	11	B24.133F	B	U	0.94	0.94	20
128	Supercontig_1.3	11	B25.135C	B	U	0.95	0.96	20
128	Supercontig_1.3	11	B26.131A	B	U	0.91	0.92	20
128	Supercontig_1.3	11	B27.136A	B	U	0.97	0.98	20
128	Supercontig_1.3	11	B28.13UM	B	U	0.89	0.90	20
128	Supercontig_1.3	11	B29.13MM	B	M	0.89	0.88	20
128	Supercontig_1.3	11	C10.9M3	C	M	0.69	0.69	20
128	Supercontig_1.3	11	C11.9M41	C	M	0.90	0.90	20
128	Supercontig_1.3	11	C12.9U1	C	U	0.67	0.68	20
128	Supercontig_1.3	11	C13.9U2	C	U	0.88	0.88	20
128	Supercontig_1.3	11	C14.9U3	C	U	0.83	0.82	20
128	Supercontig_1.3	11	C15.9U4s	C	U	0.84	0.84	20
128	Supercontig_1.3	11	C30.13LM	C	L	0.93	0.93	20
128	Supercontig_1.3	11	C31.13MP	C	Stock	0.89	0.90	20
128	Supercontig_1.3	11	C4.9L1	C	L	0.79	0.78	20
128	Supercontig_1.3	11	C5.9L2	C	L	0.75	0.75	20
128	Supercontig_1.3	11	C6.9L3	C	L	0.86	0.87	20
128	Supercontig_1.3	11	C7.9L4	C	L	0.84	0.84	20
128	Supercontig_1.3	11	C8.9M1	C	M	0.68	0.69	20
128	Supercontig_1.3	11	C9.9M2	C	M	0.85	0.87	20
128	Supercontig_1.3	11	ctl1.AL1B	A	L	0.90	0.92	20
128	Supercontig_1.3	11	ctl2.AL1B	A	L	0.90	0.91	20
128	Supercontig_1.3	11	ctl3.C9L1	C	L	0.83	0.85	20
129	Supercontig_1.3	12	A10.L4C	A	L	0.84	0.85	20
129	Supercontig_1.3	12	A11.L11G	A	L	0.81	0.81	20
129	Supercontig_1.3	12	A12.L10B	A	L	0.83	0.83	20
129	Supercontig_1.3	12	A13.L3B	A	L	0.85	0.85	20
129	Supercontig_1.3	12	A14.L4E	A	L	0.86	0.85	20
129	Supercontig_1.3	12	A15.L4G	A	L	0.82	0.83	20
129	Supercontig_1.3	12	A16.L7C	A	L	0.78	0.79	20
129	Supercontig_1.3	12	A17.L1B	A	L	0.83	0.82	20
129	Supercontig_1.3	12	A18.S4H	A	S	0.79	0.77	20
129	Supercontig_1.3	12	A19.S3B	A	S	0.80	0.81	20
129	Supercontig_1.3	12	A2.U10A	A	U	0.85	0.86	20
129	Supercontig_1.3	12	A20.S1E	A	S	0.80	0.80	20
129	Supercontig_1.3	12	A21.S8A	A	S	0.82	0.83	20
129	Supercontig_1.3	12	A22.UpperP	A	U	0.89	0.89	20
129	Supercontig_1.3	12	A23.LowerP	A	L	0.89	0.88	20
129	Supercontig_1.3	12	A24.SputuP	A	S	0.80	0.81	20
129	Supercontig_1.3	12	A3.U3G	A	U	0.74	0.75	20
129	Supercontig_1.3	12	A4.U3B	A	U	0.87	0.86	20
129	Supercontig_1.3	12	A5.U10D	A	U	0.75	0.76	20
129	Supercontig_1.3	12	A6.U5C	A	U	0.90	0.91	20
129	Supercontig_1.3	12	A7.U3E	A	U	0.86	0.88	20
129	Supercontig_1.3	12	A8.U2E	A	U	0.82	0.83	20
129	Supercontig_1.3	12	A9.L3D	A	L	0.84	0.84	20
129	Supercontig_1.3	12	ATCC42720	REF	Blood	0.77	0.77	20
129	Supercontig_1.3	12	B16.1310D	B	L	0.92	0.92	20
129	Supercontig_1.3	12	B17.1311G	B	L	0.94	0.94	20
129	Supercontig_1.3	12	B18.1312G	B	L	0.88	0.88	20
129	Supercontig_1.3	12	B19.1310A	B	L	0.90	0.91	20
129	Supercontig_1.3	12	B20.1311A	B	L	0.85	0.84	20
129	Supercontig_1.3	12	B21.1312A	B	L	0.90	0.91	20
129	Supercontig_1.3	12	B22.134E	B	U	0.92	0.91	20
129	Supercontig_1.3	12	B23.133H	B	U	0.86	0.87	20
129	Supercontig_1.3	12	B24.133F	B	U	0.90	0.91	20
129	Supercontig_1.3	12	B25.135C	B	U	0.91	0.93	20
129	Supercontig_1.3	12	B26.131A	B	U	0.89	0.89	20
129	Supercontig_1.3	12	B27.136A	B	U	0.94	0.95	20
129	Supercontig_1.3	12	B28.13UM	B	U	0.87	0.85	20
129	Supercontig_1.3	12	B29.13MM	B	M	0.86	0.85	20
129	Supercontig_1.3	12	C10.9M3	C	M	0.67	0.67	20
129	Supercontig_1.3	12	C11.9M41	C	M	0.85	0.86	20
129	Supercontig_1.3	12	C12.9U1	C	U	0.66	0.67	20
129	Supercontig_1.3	12	C13.9U2	C	U	0.88	0.88	20
129	Supercontig_1.3	12	C14.9U3	C	U	0.83	0.83	20
129	Supercontig_1.3	12	C15.9U4s	C	U	0.82	0.83	20
129	Supercontig_1.3	12	C30.13LM	C	L	0.92	0.92	20
129	Supercontig_1.3	12	C31.13MP	C	Stock	0.86	0.86	20
129	Supercontig_1.3	12	C4.9L1	C	L	0.75	0.74	20
129	Supercontig_1.3	12	C5.9L2	C	L	0.75	0.74	20
129	Supercontig_1.3	12	C6.9L3	C	L	0.83	0.84	20
129	Supercontig_1.3	12	C7.9L4	C	L	0.81	0.82	20
129	Supercontig_1.3	12	C8.9M1	C	M	0.67	0.68	20
129	Supercontig_1.3	12	C9.9M2	C	M	0.86	0.86	20
129	Supercontig_1.3	12	ctl1.AL1B	A	L	0.88	0.88	20
129	Supercontig_1.3	12	ctl2.AL1B	A	L	0.89	0.89	20
129	Supercontig_1.3	12	ctl3.C9L1	C	L	0.83	0.84	20
130	Supercontig_1.3	13	A10.L4C	A	L	0.87	0.86	20
130	Supercontig_1.3	13	A11.L11G	A	L	0.83	0.83	20
130	Supercontig_1.3	13	A12.L10B	A	L	0.87	0.87	20
130	Supercontig_1.3	13	A13.L3B	A	L	0.87	0.87	20
130	Supercontig_1.3	13	A14.L4E	A	L	0.88	0.89	20
130	Supercontig_1.3	13	A15.L4G	A	L	0.88	0.89	20
130	Supercontig_1.3	13	A16.L7C	A	L	0.84	0.83	20
130	Supercontig_1.3	13	A17.L1B	A	L	0.85	0.87	20
130	Supercontig_1.3	13	A18.S4H	A	S	0.82	0.81	20
130	Supercontig_1.3	13	A19.S3B	A	S	0.83	0.84	20
130	Supercontig_1.3	13	A2.U10A	A	U	0.91	0.90	20
130	Supercontig_1.3	13	A20.S1E	A	S	0.84	0.83	20
130	Supercontig_1.3	13	A21.S8A	A	S	0.84	0.84	20
130	Supercontig_1.3	13	A22.UpperP	A	U	0.91	0.91	20
130	Supercontig_1.3	13	A23.LowerP	A	L	0.93	0.94	20
130	Supercontig_1.3	13	A24.SputuP	A	S	0.84	0.85	20
130	Supercontig_1.3	13	A3.U3G	A	U	0.74	0.74	20
130	Supercontig_1.3	13	A4.U3B	A	U	0.88	0.88	20
130	Supercontig_1.3	13	A5.U10D	A	U	0.77	0.78	20
130	Supercontig_1.3	13	A6.U5C	A	U	0.94	0.94	20
130	Supercontig_1.3	13	A7.U3E	A	U	0.87	0.88	20
130	Supercontig_1.3	13	A8.U2E	A	U	0.85	0.86	20
130	Supercontig_1.3	13	A9.L3D	A	L	0.85	0.85	20
130	Supercontig_1.3	13	ATCC42720	REF	Blood	0.78	0.79	20
130	Supercontig_1.3	13	B16.1310D	B	L	0.93	0.94	20
130	Supercontig_1.3	13	B17.1311G	B	L	0.92	0.93	20
130	Supercontig_1.3	13	B18.1312G	B	L	0.90	0.92	20
130	Supercontig_1.3	13	B19.1310A	B	L	0.90	0.90	20
130	Supercontig_1.3	13	B20.1311A	B	L	0.85	0.85	20
130	Supercontig_1.3	13	B21.1312A	B	L	0.90	0.90	20
130	Supercontig_1.3	13	B22.134E	B	U	0.95	0.95	20
130	Supercontig_1.3	13	B23.133H	B	U	0.88	0.88	20
130	Supercontig_1.3	13	B24.133F	B	U	0.92	0.92	20
130	Supercontig_1.3	13	B25.135C	B	U	0.93	0.93	20
130	Supercontig_1.3	13	B26.131A	B	U	0.90	0.90	20
130	Supercontig_1.3	13	B27.136A	B	U	0.92	0.92	20
130	Supercontig_1.3	13	B28.13UM	B	U	0.84	0.84	20
130	Supercontig_1.3	13	B29.13MM	B	M	0.84	0.83	20
130	Supercontig_1.3	13	C10.9M3	C	M	0.64	0.63	20
130	Supercontig_1.3	13	C11.9M41	C	M	0.83	0.83	20
130	Supercontig_1.3	13	C12.9U1	C	U	0.67	0.67	20
130	Supercontig_1.3	13	C13.9U2	C	U	0.89	0.89	20
130	Supercontig_1.3	13	C14.9U3	C	U	0.84	0.84	20
130	Supercontig_1.3	13	C15.9U4s	C	U	0.85	0.85	20
130	Supercontig_1.3	13	C30.13LM	C	L	0.91	0.91	20
130	Supercontig_1.3	13	C31.13MP	C	Stock	0.82	0.81	20
130	Supercontig_1.3	13	C4.9L1	C	L	0.72	0.71	20
130	Supercontig_1.3	13	C5.9L2	C	L	0.72	0.72	20
130	Supercontig_1.3	13	C6.9L3	C	L	0.81	0.81	20
130	Supercontig_1.3	13	C7.9L4	C	L	0.79	0.79	20
130	Supercontig_1.3	13	C8.9M1	C	M	0.64	0.64	20
130	Supercontig_1.3	13	C9.9M2	C	M	0.84	0.84	20
130	Supercontig_1.3	13	ctl1.AL1B	A	L	0.88	0.88	20
130	Supercontig_1.3	13	ctl2.AL1B	A	L	0.88	0.88	20
130	Supercontig_1.3	13	ctl3.C9L1	C	L	0.81	0.81	20
131	Supercontig_1.3	14	A10.L4C	A	L	0.87	0.87	20
131	Supercontig_1.3	14	A11.L11G	A	L	0.80	0.81	20
131	Supercontig_1.3	14	A12.L10B	A	L	0.86	0.85	20
131	Supercontig_1.3	14	A13.L3B	A	L	0.83	0.83	20
131	Supercontig_1.3	14	A14.L4E	A	L	0.85	0.86	20
131	Supercontig_1.3	14	A15.L4G	A	L	0.84	0.84	20
131	Supercontig_1.3	14	A16.L7C	A	L	0.84	0.83	20
131	Supercontig_1.3	14	A17.L1B	A	L	0.83	0.83	20
131	Supercontig_1.3	14	A18.S4H	A	S	0.81	0.83	20
131	Supercontig_1.3	14	A19.S3B	A	S	0.83	0.84	20
131	Supercontig_1.3	14	A2.U10A	A	U	0.87	0.87	20
131	Supercontig_1.3	14	A20.S1E	A	S	0.83	0.84	20
131	Supercontig_1.3	14	A21.S8A	A	S	0.82	0.82	20
131	Supercontig_1.3	14	A22.UpperP	A	U	0.89	0.90	20
131	Supercontig_1.3	14	A23.LowerP	A	L	0.89	0.91	20
131	Supercontig_1.3	14	A24.SputuP	A	S	0.80	0.82	20
131	Supercontig_1.3	14	A3.U3G	A	U	0.72	0.71	20
131	Supercontig_1.3	14	A4.U3B	A	U	0.89	0.91	20
131	Supercontig_1.3	14	A5.U10D	A	U	0.73	0.72	20
131	Supercontig_1.3	14	A6.U5C	A	U	0.92	0.94	20
131	Supercontig_1.3	14	A7.U3E	A	U	0.85	0.86	20
131	Supercontig_1.3	14	A8.U2E	A	U	0.82	0.82	20
131	Supercontig_1.3	14	A9.L3D	A	L	0.82	0.83	20
131	Supercontig_1.3	14	ATCC42720	REF	Blood	0.73	0.73	20
131	Supercontig_1.3	14	B16.1310D	B	L	0.93	0.93	20
131	Supercontig_1.3	14	B17.1311G	B	L	0.89	0.89	20
131	Supercontig_1.3	14	B18.1312G	B	L	0.91	0.91	20
131	Supercontig_1.3	14	B19.1310A	B	L	0.91	0.92	20
131	Supercontig_1.3	14	B20.1311A	B	L	0.85	0.86	20
131	Supercontig_1.3	14	B21.1312A	B	L	0.91	0.90	20
131	Supercontig_1.3	14	B22.134E	B	U	0.96	0.98	20
131	Supercontig_1.3	14	B23.133H	B	U	0.88	0.89	20
131	Supercontig_1.3	14	B24.133F	B	U	0.90	0.90	20
131	Supercontig_1.3	14	B25.135C	B	U	0.91	0.93	20
131	Supercontig_1.3	14	B26.131A	B	U	0.88	0.87	20
131	Supercontig_1.3	14	B27.136A	B	U	0.92	0.91	20
131	Supercontig_1.3	14	B28.13UM	B	U	0.86	0.85	20
131	Supercontig_1.3	14	B29.13MM	B	M	0.86	0.86	20
131	Supercontig_1.3	14	C10.9M3	C	M	0.61	0.61	20
131	Supercontig_1.3	14	C11.9M41	C	M	0.81	0.80	20
131	Supercontig_1.3	14	C12.9U1	C	U	0.69	0.69	20
131	Supercontig_1.3	14	C13.9U2	C	U	0.89	0.89	20
131	Supercontig_1.3	14	C14.9U3	C	U	0.82	0.82	20
131	Supercontig_1.3	14	C15.9U4s	C	U	0.84	0.84	20
131	Supercontig_1.3	14	C30.13LM	C	L	0.92	0.91	20
131	Supercontig_1.3	14	C31.13MP	C	Stock	0.78	0.78	20
131	Supercontig_1.3	14	C4.9L1	C	L	0.70	0.69	20
131	Supercontig_1.3	14	C5.9L2	C	L	0.66	0.67	20
131	Supercontig_1.3	14	C6.9L3	C	L	0.79	0.78	20
131	Supercontig_1.3	14	C7.9L4	C	L	0.77	0.78	20
131	Supercontig_1.3	14	C8.9M1	C	M	0.61	0.60	20
131	Supercontig_1.3	14	C9.9M2	C	M	0.83	0.82	20
131	Supercontig_1.3	14	ctl1.AL1B	A	L	0.88	0.88	20
131	Supercontig_1.3	14	ctl2.AL1B	A	L	0.88	0.88	20
131	Supercontig_1.3	14	ctl3.C9L1	C	L	0.81	0.80	20
132	Supercontig_1.3	15	A10.L4C	A	L	0.87	0.88	20
132	Supercontig_1.3	15	A11.L11G	A	L	0.84	0.84	20
132	Supercontig_1.3	15	A12.L10B	A	L	0.86	0.85	20
132	Supercontig_1.3	15	A13.L3B	A	L	0.86	0.86	20
132	Supercontig_1.3	15	A14.L4E	A	L	0.88	0.86	20
132	Supercontig_1.3	15	A15.L4G	A	L	0.86	0.87	20
132	Supercontig_1.3	15	A16.L7C	A	L	0.87	0.87	20
132	Supercontig_1.3	15	A17.L1B	A	L	0.87	0.86	20
132	Supercontig_1.3	15	A18.S4H	A	S	0.81	0.83	20
132	Supercontig_1.3	15	A19.S3B	A	S	0.84	0.84	20
132	Supercontig_1.3	15	A2.U10A	A	U	0.91	0.92	20
132	Supercontig_1.3	15	A20.S1E	A	S	0.87	0.88	20
132	Supercontig_1.3	15	A21.S8A	A	S	0.83	0.85	20
132	Supercontig_1.3	15	A22.UpperP	A	U	0.91	0.90	20
132	Supercontig_1.3	15	A23.LowerP	A	L	0.93	0.93	20
