GENE	POSITION	A10.L4C	A11.L11G	A12.L10B	A13.L3B	A14.L4E	A15.L4G	A16.L7C	A17.L1B	A18.S4H	A19.S3B	A2.U10A	A20.S1E	A21.S8A	A22.UpperP	A23.LowerP	A24.SputuP	A3.U3G	A4.U3B	A5.U10D	A6.U5C	A7.U3E	A8.U2E	A9.L3D	ATCC42720	B16.1310D	B17.1311G	B18.1312G	B19.1310A	B20.1311A	B21.1312A	B22.134E	B23.133H	B24.133F	B25.135C	B26.131A	B27.136A	B28.13UM	B29.13MM	C10.9M3	C11.9M41	C12.9U1	C13.9U2	C14.9U3	C15.9U4s	C30.13LM	C31.13MP	C4.9L1	C5.9L2	C6.9L3	C7.9L4	C8.9M1	C9.9M2	ctl1.AL1B	ctl2.AL1B	ctl3.C9L1
CLUG_00588	1189292	90.14	107.91	89.07	104.17	115.20	108.46	86.02	69.75	80.49	158.70	101.62	91.35	93.12	197.56	283.56	69.65	64.83	89.75	58.26	417.52	125.75	107.94	88.92	106.22	247.37	193.64	291.24	241.51	212.61	242.52	246.75	231.93	260.70	194.11	265.24	244.93	194.17	200.76	114.67	177.06	214.80	266.11	284.69	254.66	235.60	194.60	178.62	172.12	239.29	187.97	169.37	187.59	237.39	225.89	213.39
CLUG_00589	1191057	80.31	94.10	66.63	85.68	81.17	97.31	79.67	67.81	74.96	143.42	86.20	74.82	89.60	159.96	243.98	70.96	56.81	76.94	56.04	365.03	124.79	90.05	77.96	93.29	218.95	184.25	257.69	235.26	195.36	216.31	224.92	200.10	243.02	167.97	239.15	233.97	173.80	185.57	117.58	165.47	194.71	250.96	245.21	249.99	214.41	181.22	150.05	143.35	210.36	178.43	149.47	169.03	209.58	209.72	205.44
CLUG_00590	1192672	87.39	102.15	85.75	96.75	109.40	109.15	92.50	64.42	78.79	145.47	97.66	82.90	92.53	188.58	307.78	80.14	61.78	89.22	55.18	411.99	132.57	119.23	85.49	106.24	245.53	191.76	267.36	242.93	221.18	248.74	252.93	229.16	253.32	197.68	239.32	231.53	164.52	166.01	115.87	164.77	195.67	268.80	283.05	249.91	224.85	187.86	152.64	166.45	199.18	183.99	147.85	184.18	223.43	223.08	225.34
CLUG_00591	1193511	95.80	96.82	85.75	108.39	101.97	114.55	91.13	75.93	87.25	151.20	101.18	88.20	98.56	194.77	289.22	75.52	61.15	85.32	62.44	405.53	122.57	104.41	87.98	108.42	242.60	188.08	280.13	260.66	211.47	248.69	253.10	239.03	254.88	198.34	247.19	259.75	185.73	187.85	136.79	175.63	221.52	277.39	280.26	262.62	235.61	206.29	178.62	172.26	223.32	185.50	170.86	200.47	236.48	238.49	218.06
CLUG_00592	1195968	84.47	90.38	75.97	85.32	94.81	110.03	91.11	78.79	87.50	145.82	89.59	85.92	97.14	189.56	277.26	60.94	61.81	85.70	64.28	408.35	122.20	91.28	75.64	104.22	257.12	189.95	272.91	252.90	220.72	243.32	236.41	227.13	264.88	187.70	222.58	255.64	206.03	198.83	132.92	186.52	225.26	276.10	288.34	258.07	233.03	197.13	178.89	171.75	232.20	192.45	159.07	211.29	235.50	229.57	217.77
CLUG_00593	1195976	84.39	89.55	75.67	84.15	94.41	109.32	91.10	78.38	87.37	145.30	89.25	85.77	96.54	189.03	275.12	60.41	61.79	85.58	63.77	406.61	122.07	90.54	74.59	104.09	257.11	190.34	272.09	252.06	220.42	242.78	235.89	226.24	264.31	187.68	221.33	254.99	206.55	198.86	132.85	187.06	225.54	274.68	287.78	258.23	232.16	196.46	178.25	171.01	232.13	192.62	158.40	212.42	235.87	229.71	216.86
CLUG_00594	1197395	84.59	94.20	89.75	101.68	104.75	98.62	91.36	67.47	84.97	166.39	98.32	79.69	96.45	181.21	269.94	69.95	57.16	82.45	61.82	395.05	128.41	112.11	81.84	92.40	249.12	194.05	272.44	246.86	217.35	256.63	251.90	242.74	235.14	181.61	243.36	248.10	203.90	216.26	122.61	190.69	211.58	271.66	265.07	264.86	236.34	194.44	176.14	168.55	220.35	186.32	151.58	183.78	229.21	226.34	209.27
CLUG_00595	1198696	87.85	105.57	83.49	99.42	103.70	109.21	101.23	67.10	84.95	151.07	101.13	84.03	91.83	186.97	291.99	76.56	54.50	89.48	62.41	395.49	132.17	107.22	86.06	101.44	246.03	197.11	279.28	243.60	212.89	237.81	239.39	229.08	242.17	195.27	245.74	254.61	182.26	194.58	117.62	181.60	204.34	279.50	282.75	262.33	242.33	197.23	161.52	159.65	222.23	188.58	149.57	190.98	222.60	236.88	221.68
CLUG_00596	1201389	96.66	105.51	88.82	113.38	112.10	126.06	108.98	76.35	100.61	168.03	110.38	99.48	110.80	228.72	332.40	73.12	70.60	95.33	60.81	423.49	141.60	113.08	87.17	114.66	263.21	194.69	267.83	260.17	221.02	254.84	256.10	235.07	268.33	203.13	238.49	265.84	174.99	172.09	130.69	172.52	208.71	295.93	280.75	268.62	238.97	201.06	166.16	173.65	224.28	196.77	150.81	219.23	223.68	232.51	217.01
CLUG_00597	1202058	88.22	97.88	82.94	100.07	98.87	103.90	90.40	70.28	80.84	148.31	91.39	82.94	85.78	179.26	266.23	67.68	57.02	80.92	62.29	374.31	119.75	103.61	81.05	97.25	235.34	186.06	267.47	244.38	201.84	233.96	237.42	224.15	230.39	185.61	246.84	244.83	182.21	184.99	124.68	173.62	203.85	270.75	272.45	258.92	235.72	194.92	162.64	169.36	216.56	185.94	151.10	186.73	214.97	218.64	211.66
CLUG_00598	1205407	86.36	101.64	83.95	106.52	101.16	106.71	90.57	66.98	81.31	155.82	105.49	76.88	88.87	192.09	284.90	76.78	56.95	86.94	60.42	410.46	128.27	111.43	93.99	102.88	240.27	195.91	283.17	252.49	219.76	236.44	240.61	232.42	249.58	197.74	247.71	248.68	196.98	202.10	132.07	188.41	215.58	289.14	274.97	264.12	237.10	197.06	165.99	164.64	225.39	191.56	159.22	200.21	240.17	231.69	219.86
CLUG_00599	1208259	94.35	98.60	85.08	112.33	108.66	108.48	98.42	83.59	99.47	162.18	103.28	94.13	102.97	194.57	312.79	78.45	67.99	88.12	69.40	448.05	139.08	120.28	100.02	107.50	275.77	208.29	299.11	256.77	232.15	249.88	268.33	262.76	260.13	211.10	254.08	269.93	233.69	234.85	133.60	193.71	237.15	308.35	283.63	280.14	257.31	211.79	182.75	187.76	228.87	199.71	176.45	210.58	251.13	254.25	230.84
CLUG_00600	1209005	93.74	107.40	75.80	102.25	98.01	89.38	105.36	71.30	79.60	141.68	98.59	77.92	99.84	201.20	269.46	70.77	63.80	94.03	61.86	382.54	124.15	100.30	85.13	101.68	250.17	185.25	269.57	241.83	218.30	237.67	248.24	227.16	256.05	194.62	261.18	257.96	220.57	212.79	123.34	179.36	205.27	251.18	292.13	255.98	245.51	191.86	166.36	157.12	209.59	181.49	160.29	194.64	217.27	240.57	216.01
CLUG_00601	1210249	84.11	95.38	81.14	99.29	93.94	105.69	79.23	66.59	71.36	134.78	89.12	78.36	91.26	163.04	233.01	66.96	60.62	79.67	54.90	380.86	108.95	97.36	74.66	86.69	241.86	189.21	263.95	248.06	211.30	236.67	222.68	219.63	236.54	190.95	238.84	247.81	236.21	245.51	130.54	190.06	211.06	283.73	273.43	243.75	230.79	185.92	177.32	162.50	238.23	196.71	153.09	207.65	237.30	224.03	225.86
CLUG_00602	1212449	86.32	97.48	79.00	107.70	104.33	112.65	87.25	66.83	80.54	147.42	100.11	87.17	95.90	182.89	297.74	79.38	59.70	84.62	61.45	382.11	126.60	106.65	95.89	104.01	252.23	200.53	300.34	275.40	213.30	242.52	261.91	232.16	261.30	209.30	246.88	255.39	231.27	243.59	115.48	185.98	230.76	283.97	298.12	268.54	262.28	212.15	169.64	169.22	225.39	183.25	169.89	214.69	241.20	238.10	219.64
CLUG_00603	1213941	84.34	95.46	87.58	103.07	105.56	103.81	82.36	70.44	82.53	147.19	110.60	85.69	91.49	191.78	266.59	74.75	53.91	90.48	58.63	411.81	127.28	107.29	93.12	96.05	240.04	200.71	267.15	239.36	204.23	229.06	238.75	225.13	228.39	186.44	239.60	244.80	189.88	187.20	118.87	180.84	205.94	271.25	274.44	249.77	232.39	191.30	159.62	170.83	208.05	187.90	155.88	189.93	228.06	221.05	213.63
CLUG_00604	1216477	78.91	99.86	86.42	104.31	98.75	96.01	94.27	65.47	71.59	135.28	94.56	78.79	87.42	187.87	270.38	62.17	60.17	89.81	61.88	367.10	116.71	110.37	84.75	100.25	269.08	194.81	294.33	260.61	220.46	253.19	260.44	247.01	248.14	191.99	268.79	248.98	214.03	226.14	130.05	178.71	208.29	268.82	308.26	266.26	259.29	200.38	171.21	186.10	245.69	191.50	162.58	207.47	238.86	209.19	233.89
CLUG_00605	1218208	78.18	89.18	71.77	96.58	89.69	98.68	81.23	58.36	72.06	136.37	88.16	71.27	79.60	170.94	247.97	60.33	55.82	78.74	52.23	359.95	104.74	99.55	72.72	93.63	230.24	188.74	243.83	227.52	201.26	220.92	236.19	218.92	221.38	183.62	221.90	226.23	192.71	200.72	123.82	179.33	207.83	265.27	268.92	248.12	213.94	177.77	152.43	157.96	218.97	186.43	161.87	190.41	215.16	203.83	208.32
CLUG_00606	1220509	75.15	96.41	75.67	96.87	82.39	91.97	85.70	57.18	74.09	135.63	85.76	76.83	78.86	160.00	240.66	46.39	53.98	77.13	58.14	340.39	103.42	91.40	71.67	81.02	220.39	176.06	250.26	245.73	194.29	232.02	220.21	220.65	224.26	196.23	240.52	247.14	226.70	236.29	115.25	190.36	216.69	256.69	272.62	259.82	221.95	178.63	154.04	162.79	224.67	198.76	169.61	197.18	221.17	223.91	212.89
CLUG_00607	1220655	69.81	96.03	78.10	92.70	83.99	87.83	81.22	54.48	72.74	135.66	83.83	74.10	77.13	157.55	224.38	37.04	51.41	73.34	53.37	333.75	94.44	93.95	71.46	77.86	227.54	178.55	256.11	250.69	196.27	233.44	227.07	225.92	228.35	199.43	242.42	252.32	241.01	254.19	117.29	205.85	228.99	266.05	282.39	263.10	228.18	187.25	152.30	171.62	233.22	207.22	179.50	200.35	225.97	226.28	224.02
CLUG_00608	1220746	65.98	90.24	70.76	87.94	78.68	89.75	79.48	52.51	71.92	130.52	79.58	72.30	71.64	150.40	213.09	35.23	51.26	71.68	53.02	316.63	96.21	89.13	65.87	77.94	222.09	175.13	251.12	240.92	185.44	229.97	219.98	218.86	220.62	195.29	244.33	241.78	234.58	249.28	110.15	192.00	221.84	256.47	267.51	251.65	218.51	182.09	151.05	163.38	232.00	199.58	171.92	195.58	221.01	219.32	215.03
CLUG_00609	1222905	95.02	98.74	83.26	100.51	102.19	104.87	91.46	75.03	87.17	152.35	102.97	87.44	93.87	194.93	294.31	73.67	61.08	94.21	66.71	404.89	131.78	113.54	85.34	105.77	249.42	199.10	290.83	255.34	215.65	242.55	243.11	233.32	255.23	207.99	262.81	264.81	203.06	212.41	124.51	193.61	222.81	292.45	289.05	259.07	240.20	198.33	176.27	170.25	235.91	194.64	168.00	203.32	235.51	235.42	226.12
CLUG_00610	1226385	91.23	99.75	75.78	95.40	100.26	109.52	92.82	75.67	79.90	156.02	98.46	81.63	89.76	181.76	269.20	76.40	56.59	77.92	65.94	363.34	119.18	108.89	86.39	101.77	254.89	201.11	278.37	262.79	210.61	255.36	259.18	230.17	239.96	200.13	261.23	256.35	219.02	223.86	131.18	188.53	221.82	276.15	312.01	258.48	239.73	207.92	175.02	179.19	233.24	204.91	166.66	208.19	228.92	238.99	212.59
CLUG_00611	1227337	83.89	85.36	72.11	88.33	92.69	91.01	82.66	65.45	76.58	140.32	90.78	77.03	81.70	167.76	257.73	63.97	58.36	81.67	61.25	353.41	115.93	101.03	77.63	92.85	228.31	186.11	271.18	231.44	201.43	215.41	228.84	220.34	233.11	189.98	220.71	235.72	182.20	190.08	122.30	177.16	202.93	269.39	266.60	240.35	228.92	185.50	167.35	154.40	222.44	175.01	161.99	177.02	218.29	217.24	207.03
CLUG_00612	1229496	90.30	114.24	82.81	102.18	90.20	106.68	100.34	79.12	85.84	142.08	88.69	77.53	80.27	167.32	275.49	73.36	60.75	79.14	57.13	417.85	128.84	101.79	77.35	115.63	225.29	187.13	265.99	244.03	210.35	242.89	225.46	215.12	243.03	181.46	225.12	235.45	171.09	178.58	111.20	167.47	186.89	255.98	265.98	245.06	248.18	197.81	155.95	151.30	211.66	182.27	145.69	186.24	219.05	209.92	200.30
CLUG_00613	1231014	96.46	102.87	82.19	103.86	98.11	106.83	89.73	67.83	91.67	155.78	109.99	92.33	98.44	208.34	303.75	74.12	53.61	95.42	73.88	406.47	134.97	109.63	83.62	102.22	262.00	195.74	290.97	258.60	231.52	246.40	239.86	242.70	251.54	206.26	253.91	257.62	196.98	197.12	130.38	199.70	210.67	288.39	288.80	256.29	234.64	198.03	172.66	169.67	225.84	194.88	161.99	205.96	226.71	233.19	217.94
CLUG_00614	1233094	90.43	87.95	82.56	101.70	101.94	98.69	91.17	67.81	81.46	159.34	102.45	89.71	89.43	179.16	270.94	73.21	59.47	87.66	55.75	378.87	116.21	107.09	76.57	102.60	253.27	188.19	273.23	242.94	202.08	241.54	213.91	222.67	241.92	198.34	258.16	263.02	181.39	190.56	125.46	194.40	212.49	282.58	282.56	266.02	207.99	180.28	168.45	163.77	224.30	197.66	155.67	205.09	222.74	216.95	231.02
CLUG_00615	1233865	83.48	93.35	81.68	114.40	101.01	107.21	102.51	80.70	83.35	185.60	114.46	83.67	102.94	181.88	290.67	88.68	63.02	87.67	69.62	415.40	131.79	114.56	104.14	102.99	247.23	201.54	274.85	266.88	220.42	230.60	246.18	224.59	244.25	195.79	256.74	251.43	201.52	214.76	132.48	187.84	246.56	315.20	305.60	272.76	228.83	210.11	170.54	165.86	259.89	210.24	170.20	215.94	230.71	213.90	226.95
CLUG_00616	1235035	94.23	104.99	87.01	100.45	102.19	104.79	90.87	78.10	92.65	153.51	103.70	90.33	98.24	195.18	283.40	79.83	58.55	92.73	64.63	410.57	131.77	110.50	85.87	108.02	255.37	212.19	295.49	261.93	233.61	242.87	255.05	227.02	254.95	197.81	257.67	261.45	212.45	209.36	128.09	195.42	225.07	294.65	295.09	272.89	249.82	204.26	164.98	168.17	226.72	200.25	163.21	214.57	232.37	241.30	227.25
CLUG_00617	1238408	93.46	101.40	76.13	101.09	97.43	109.02	90.49	66.85	83.55	151.41	101.16	88.24	95.01	183.08	274.98	72.94	64.19	86.76	67.72	393.19	131.95	107.69	86.57	106.41	248.73	199.29	285.54	254.58	218.34	242.66	240.15	231.02	249.33	198.64	248.10	259.87	205.01	230.48	126.68	179.87	213.66	290.48	281.05	252.34	231.86	198.72	168.70	173.21	231.95	189.30	162.30	202.21	237.33	241.61	225.13
CLUG_00618	1241867	87.51	96.45	80.91	103.21	97.39	100.16	88.00	68.65	82.63	148.66	91.09	82.44	92.01	186.20	280.04	71.96	60.55	80.94	63.70	391.37	124.04	99.90	87.74	97.39	239.92	193.57	282.54	248.18	215.00	234.97	238.27	224.17	241.44	210.02	237.71	257.20	186.17	185.46	124.49	186.01	216.60	279.29	282.82	258.48	225.44	191.32	168.89	160.75	225.53	192.19	162.17	200.57	231.58	225.05	215.61
CLUG_00619	1241882	87.34	96.37	80.87	103.34	97.26	99.99	87.72	68.60	82.59	148.62	90.95	82.38	91.94	186.11	280.00	72.00	60.62	80.99	63.67	391.32	124.25	100.10	87.70	97.32	240.09	193.38	282.53	247.97	214.89	234.69	237.98	223.99	241.19	210.28	237.00	257.24	186.13	185.38	124.40	185.83	216.49	279.00	282.38	258.63	225.40	191.58	168.62	160.87	225.63	192.38	162.16	200.63	231.21	225.05	215.61
CLUG_00620	1244059	96.41	103.71	88.20	106.66	105.04	104.08	95.33	71.36	88.44	153.43	100.89	84.41	90.90	192.16	290.74	74.51	60.45	86.67	63.74	395.70	124.56	109.00	88.66	106.21	234.83	192.18	278.63	246.93	208.37	230.22	232.13	233.29	239.40	200.29	237.23	253.21	180.98	184.44	122.74	168.86	210.42	271.31	275.54	247.82	231.07	190.22	165.82	166.57	224.93	189.52	153.53	195.20	229.97	225.49	206.97
CLUG_00621	1246978	92.29	107.57	85.20	117.91	110.12	107.14	93.49	77.09	88.86	158.44	102.74	91.23	89.04	206.64	316.23	81.42	60.61	85.69	67.95	446.08	134.37	121.02	95.91	110.52	271.39	208.18	289.09	263.29	222.15	249.65	244.27	238.07	249.32	205.41	271.68	253.60	194.23	196.84	125.44	194.95	223.44	297.14	300.24	267.62	237.10	207.80	176.65	172.81	248.97	194.83	174.29	217.17	238.57	243.76	239.47
CLUG_00622	1248665	105.20	120.21	87.41	116.78	114.09	107.41	95.09	78.93	88.97	167.39	109.54	84.97	108.07	212.27	321.90	90.09	63.46	92.65	57.61	417.53	138.17	121.18	86.93	113.39	264.91	206.56	306.26	266.50	222.06	252.58	263.26	242.01	255.90	219.01	263.05	278.49	207.37	209.41	137.17	198.06	226.73	294.32	305.07	259.23	240.49	212.00	170.99	184.13	248.10	200.51	166.32	210.37	242.88	233.09	225.73
CLUG_00623	1250034	88.78	103.07	86.23	95.09	105.82	102.45	87.15	73.16	79.10	150.93	102.47	79.50	90.69	186.80	278.42	81.09	57.72	90.43	61.41	373.56	125.80	110.89	84.11	108.29	226.11	192.47	275.74	255.76	213.38	221.60	243.69	226.70	240.58	182.45	249.05	254.65	170.36	186.00	120.96	170.61	209.59	294.65	264.16	258.85	226.94	194.28	149.63	159.95	215.19	187.82	155.91	197.43	227.30	226.00	213.56
CLUG_00624	1252362	111.58	111.27	80.86	109.85	101.13	96.85	83.53	70.66	95.46	152.09	111.29	87.78	94.60	194.08	271.81	76.39	62.51	94.10	62.55	406.17	119.17	128.31	90.91	99.81	258.55	186.55	276.49	268.24	202.91	260.99	252.42	239.37	240.54	195.43	257.27	278.08	193.22	224.19	129.87	185.36	222.01	278.71	275.04	251.28	234.77	181.18	175.88	172.82	230.59	186.63	179.65	211.13	215.33	233.73	218.97
CLUG_00625	1254147	87.78	104.47	83.76	85.89	88.73	104.22	80.43	76.72	89.56	146.31	105.54	97.85	89.65	193.44	286.59	70.53	56.58	84.68	67.57	410.26	122.00	115.22	93.11	113.12	241.14	199.15	286.54	252.92	227.53	231.69	242.48	217.93	234.13	204.39	265.85	270.65	203.77	220.53	138.72	196.88	215.80	288.99	278.14	248.79	238.54	182.40	191.85	167.52	234.68	197.60	162.81	193.11	234.43	221.67	228.69
CLUG_00626	1257117	90.86	83.80	71.45	88.23	93.47	96.22	85.81	65.80	83.90	152.53	94.96	73.88	81.78	172.67	257.42	58.61	49.51	87.79	52.52	377.90	112.29	97.17	76.46	93.39	234.41	194.04	263.90	239.66	211.95	233.17	233.02	228.31	242.60	206.19	245.60	270.97	235.81	250.84	127.16	183.80	210.53	276.14	267.26	255.51	239.24	182.57	155.17	164.69	215.80	193.71	170.86	192.22	219.58	237.33	199.09
CLUG_00627	1258270	78.26	83.61	67.08	75.79	80.34	74.57	73.29	60.71	65.57	128.74	83.33	68.43	70.39	140.22	189.35	46.36	48.04	84.54	47.48	323.36	102.85	90.36	62.89	86.22	215.61	186.56	272.67	227.31	219.63	226.49	230.20	218.66	242.51	191.63	248.77	251.45	249.50	261.53	130.39	179.26	206.84	270.12	262.48	230.48	235.80	202.41	163.45	166.29	230.25	185.67	143.67	178.06	220.59	207.48	203.06
CLUG_00628	1258593	83.66	85.54	65.91	73.02	73.39	72.67	71.35	56.67	65.40	128.81	82.50	66.91	73.25	137.45	186.57	47.36	44.79	83.03	45.31	317.33	105.35	86.03	59.04	85.39	222.01	194.39	284.86	236.23	229.56	232.62	233.85	229.07	246.59	193.98	247.99	253.84	269.53	279.16	136.57	183.89	214.72	282.91	273.72	244.13	241.25	213.05	170.72	171.28	239.68	190.00	161.89	186.56	230.76	213.57	212.13
CLUG_00629	1259925	98.37	101.28	84.56	107.10	99.04	102.99	98.32	64.91	92.21	176.81	102.82	98.36	95.65	206.77	287.17	80.59	58.54	87.65	69.63	415.63	139.92	107.51	98.52	106.60	235.71	192.50	293.59	242.54	239.48	230.19	242.88	232.53	254.64	194.46	267.84	263.44	173.34	172.90	138.17	182.47	208.99	291.73	275.20	267.29	235.70	192.83	171.93	167.77	233.62	206.03	163.34	203.29	243.90	232.84	218.83
CLUG_00630	1260935	83.82	102.19	81.10	90.27	91.81	94.75	87.83	69.14	85.78	145.85	99.99	78.68	87.17	175.57	264.83	67.00	52.07	75.46	59.69	374.35	113.57	102.39	75.41	100.98	245.31	198.29	278.30	246.38	212.48	244.48	247.34	231.69	247.14	200.88	250.52	262.30	221.53	229.05	132.28	181.48	219.65	294.52	284.36	256.23	239.00	196.45	182.51	173.74	245.21	198.27	166.51	195.16	226.77	225.18	220.77
CLUG_00631	1263621	78.30	98.76	90.12	107.43	91.55	99.11	86.68	66.16	90.21	149.31	98.27	82.72	92.34	191.96	274.40	65.95	51.30	87.23	62.80	382.37	121.24	103.63	84.80	92.27	238.82	197.58	291.65	231.12	201.31	239.82	239.49	229.71	245.90	202.51	262.37	251.84	212.71	226.79	122.65	192.61	220.11	278.97	294.61	261.15	233.37	189.17	177.55	161.46	225.15	178.80	163.21	197.25	226.98	229.54	222.42
CLUG_00632	1265461	79.91	96.24	74.65	95.77	95.58	93.92	87.03	71.10	79.23	143.43	97.27	78.74	91.27	174.52	262.47	68.05	60.28	82.87	61.95	379.84	119.30	102.23	78.26	100.63	240.63	184.50	271.95	249.01	211.14	221.11	224.77	227.11	229.42	188.41	229.01	249.56	199.67	199.19	129.32	181.43	211.61	264.71	267.24	253.86	239.17	188.35	163.48	157.63	226.16	187.19	155.79	181.00	218.56	230.93	210.34
CLUG_00633	1267681	100.16	99.70	80.05	101.20	98.63	96.92	99.85	65.66	89.77	153.55	99.97	72.75	96.15	171.17	276.36	66.50	53.67	80.50	64.76	389.10	130.27	103.83	78.27	98.93	260.79	212.09	302.96	251.61	237.51	248.68	264.61	243.41	266.85	212.74	245.23	252.62	252.11	280.49	122.79	199.02	213.90	284.73	277.17	268.90	253.76	203.69	176.97	189.14	229.80	205.42	163.35	205.79	240.23	231.11	222.68
CLUG_00634	1268831	86.32	113.88	89.45	107.39	107.72	109.95	91.89	68.73	75.13	148.42	95.54	78.95	91.92	185.14	276.83	69.82	58.82	87.12	67.75	397.36	125.94	107.75	75.82	106.24	234.71	202.36	291.40	245.48	207.03	242.86	246.51	230.76	240.46	208.36	245.51	257.89	191.59	209.99	135.77	182.62	212.28	290.31	287.95	254.43	231.72	185.90	170.24	170.35	229.16	192.54	167.09	201.78	220.35	231.98	226.84
CLUG_00635	1270250	79.14	99.01	78.76	106.84	102.85	98.03	87.45	68.90	78.84	141.42	98.56	80.95	94.46	183.25	262.30	70.34	52.23	83.99	60.43	383.58	112.02	101.64	74.79	101.84	237.18	200.93	270.59	256.76	204.41	232.95	234.52	219.95	233.31	188.42	249.70	235.54	193.15	185.59	127.48	177.01	209.75	273.94	273.86	254.06	233.15	192.80	156.19	156.86	229.97	171.02	153.29	187.90	227.53	222.24	210.19
CLUG_00636	1272517	78.11	90.25	82.48	109.51	94.22	104.63	74.89	58.30	73.73	152.88	94.08	76.53	78.00	177.99	269.08	75.52	60.93	88.11	76.77	360.89	122.79	96.04	79.39	106.49	236.34	188.91	273.08	252.99	221.63	231.06	231.11	226.68	237.69	205.35	227.63	252.14	155.84	158.47	134.78	166.79	203.86	267.49	273.87	239.63	225.91	196.95	157.42	179.12	218.70	162.90	142.11	180.27	232.97	221.53	193.69
CLUG_00637	1273534	71.42	92.15	74.76	110.08	99.77	103.33	92.90	60.48	85.57	164.30	104.50	79.91	90.49	194.10	271.87	65.91	48.05	78.22	58.89	355.03	121.88	94.98	81.58	97.32	239.59	198.36	286.43	252.01	214.50	245.13	234.96	221.07	249.21	186.84	232.99	252.64	202.33	207.55	127.18	186.38	218.86	276.69	268.26	256.93	232.25	186.63	171.30	171.65	217.87	183.48	160.05	190.56	223.01	226.49	204.64
CLUG_00638	1274750	84.05	97.67	74.58	108.84	99.88	101.27	81.73	61.88	78.12	138.47	103.46	81.00	92.88	179.41	262.72	71.02	49.01	84.86	58.39	379.66	119.81	114.11	80.81	91.87	229.56	196.69	257.89	234.20	208.26	228.93	234.91	214.19	213.54	187.55	232.69	237.28	162.39	181.42	127.04	174.26	196.53	259.84	261.30	250.16	211.46	168.33	156.75	161.23	228.08	179.97	149.31	191.88	227.76	217.03	211.79
CLUG_00639	1276120	79.45	101.79	73.27	104.05	103.91	94.56	90.12	71.40	83.05	137.91	97.76	86.97	87.83	179.69	279.71	72.40	60.02	70.14	59.25	352.81	116.25	105.26	83.05	90.01	227.54	184.01	282.13	261.32	211.21	239.14	226.13	223.31	240.66	182.55	238.22	264.67	228.58	232.49	145.03	193.36	222.65	282.62	287.48	268.50	239.49	196.81	161.35	168.49	227.51	185.37	153.86	196.06	236.28	214.70	226.87
CLUG_00640	1276194	78.15	100.48	73.05	102.44	104.14	92.36	87.84	71.56	83.17	139.92	94.77	86.94	88.78	178.36	279.43	71.10	59.10	71.10	60.42	352.60	117.60	105.08	82.73	90.90	227.07	183.21	282.92	260.72	209.47	238.89	229.86	221.45	241.07	183.13	238.45	266.22	230.98	234.77	148.02	196.13	222.70	282.96	288.03	269.71	237.32	198.55	159.91	168.44	226.93	185.44	152.46	196.30	238.91	217.03	227.92
CLUG_00641	1276968	93.94	111.76	85.48	106.92	110.46	101.70	94.14	69.64	86.07	154.04	114.49	94.03	90.24	203.43	290.44	76.24	53.39	94.13	67.87	407.05	127.68	111.17	91.77	110.90	239.34	198.24	276.45	268.56	225.90	231.27	251.04	222.68	264.52	209.77	258.44	251.78	202.21	170.48	132.27	186.84	210.45	290.15	287.21	253.12	230.32	195.26	175.69	162.89	232.81	193.58	161.39	199.73	226.45	222.72	223.96
CLUG_00642	1278885	83.64	98.71	74.74	96.99	97.44	104.79	84.41	65.08	79.54	144.85	104.78	81.06	93.49	185.78	274.45	63.33	56.39	79.90	55.24	366.16	125.70	111.54	83.15	100.79	254.88	204.76	266.99	253.30	226.32	246.09	253.76	237.62	229.88	206.10	244.02	270.01	240.08	246.37	139.73	193.94	233.60	295.13	289.42	257.19	237.63	204.68	181.75	183.66	249.47	204.16	171.81	213.93	238.75	242.51	222.33
CLUG_00643	1278918	82.88	97.20	73.51	95.71	97.30	105.21	84.07	63.88	79.02	144.68	104.32	80.67	93.56	183.32	269.97	62.31	54.88	79.68	54.43	362.69	125.66	110.67	83.28	99.45	254.43	204.12	267.33	253.39	226.39	246.52	252.76	238.82	228.98	207.31	243.81	271.09	243.34	249.66	138.71	194.36	233.79	296.13	289.96	258.05	236.43	205.01	181.74	182.97	251.29	204.08	173.36	212.12	238.66	240.41	222.39
CLUG_00644	1280602	80.56	105.11	73.82	103.56	105.17	108.49	90.52	66.37	86.41	150.31	94.70	86.71	89.42	187.33	274.98	78.30	57.18	87.23	61.09	401.41	116.40	107.77	88.51	100.05	245.24	223.88	291.95	267.30	222.40	222.10	238.22	236.06	256.80	194.94	225.67	249.25	198.22	208.93	134.14	182.35	205.68	276.78	287.49	252.82	244.05	196.98	180.05	165.66	240.99	191.83	163.22	202.31	242.05	235.72	209.39
CLUG_00645	1282311	91.78	89.15	68.41	98.81	96.78	97.45	80.71	59.77	75.83	135.75	97.52	74.94	79.02	173.90	225.34	65.43	51.42	82.34	62.98	375.83	110.34	98.01	80.51	91.25	237.76	214.90	289.50	258.07	236.12	248.49	239.36	230.62	265.21	216.17	255.93	270.76	271.46	283.97	140.89	202.14	234.13	293.31	281.77	276.73	252.23	198.36	180.60	177.85	243.48	201.66	165.66	221.93	242.91	226.53	221.72
