# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
CLUG_03661	CLUG_03661	CLUT_03661T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_03662	CLUG_03662	CLUT_03662T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_03663	CLUG_03663	CLUT_03663T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_03664	CLUG_03664	CLUT_03664T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_03665	CLUG_03665	CLUT_03665T0	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_03666	CLUG_03666	CLUT_03666T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_03667	CLUG_03667	CLUT_03667T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_03668	CLUG_03668	CLUT_03668T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03674	CLUG_03674	CLUT_03674T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_03675	CLUG_03675	CLUT_03675T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_03676	CLUG_03676	CLUT_03676T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03677	CLUG_03677	CLUT_03677T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03678	CLUG_03678	CLUT_03678T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_03679	CLUG_03679	CLUT_03679T0	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_03680	CLUG_03680	CLUT_03680T0	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_03681	CLUG_03681	CLUT_03681T0	protein_coding	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0
CLUG_03682	CLUG_03682	CLUT_03682T0	protein_coding	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	1
CLUG_03683	CLUG_03683	CLUT_03683T0	protein_coding	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	1
CLUG_03684	CLUG_03684	CLUT_03684T0	protein_coding	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	4
CLUG_03685	CLUG_03685	CLUT_03685T0	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5
CLUG_03686	CLUG_03686	CLUT_03686T0	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0
CLUG_03687	CLUG_03687	CLUT_03687T0	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CLUG_03691	CLUG_03691	CLUT_03691T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_03692	CLUG_03692	CLUT_03692T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_03693	CLUG_03693	CLUT_03693T0	protein_coding	2	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0
CLUG_03694	CLUG_03694	CLUT_03694T0	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_03695	CLUG_03695	CLUT_03695T0	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLUG_03696	CLUG_03696	CLUT_03696T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_03697	CLUG_03697	CLUT_03697T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_03701	CLUG_03701	CLUT_03701T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_03702	CLUG_03702	CLUT_03702T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03703	CLUG_03703	CLUT_03703T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03704	CLUG_03704	CLUT_03704T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03705	CLUG_03705	CLUT_03705T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03720	CLUG_03720	CLUT_03720T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_03721	CLUG_03721	CLUT_03721T0	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLUG_03722	CLUG_03722	CLUT_03722T0	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_03723	CLUG_03723	CLUT_03723T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_03724	CLUG_03724	CLUT_03724T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_03725	CLUG_03725	CLUT_03725T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_03728	CLUG_03728	CLUT_03728T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_03729	CLUG_03729	CLUT_03729T0	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_03730	CLUG_03730	CLUT_03730T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_03731	CLUG_03731	CLUT_03731T0	protein_coding	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	2
CLUG_03732	CLUG_03732	CLUT_03732T0	protein_coding	0	0	0	7	0	0	0	4	0	0	0	0	0	0	0	0	0	3
CLUG_03733	CLUG_03733	CLUT_03733T0	protein_coding	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	5
CLUG_03734	CLUG_03734	CLUT_03734T0	protein_coding	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0
CLUG_03735	CLUG_03735	CLUT_03735T0	protein_coding	0	0	0	8	0	0	0	4	0	0	0	0	0	0	0	0	0	4
CLUG_03736	CLUG_03736	CLUT_03736T0	protein_coding	0	0	0	12	0	0	0	5	0	0	0	0	0	0	0	0	0	7
CLUG_03737	CLUG_03737	CLUT_03737T0	protein_coding	0	0	0	12	0	0	0	5	0	0	0	0	0	0	0	0	0	7
CLUG_03738	CLUG_03738	CLUT_03738T0	protein_coding	0	0	0	8	0	0	0	4	0	0	0	0	0	0	0	0	0	4
CLUG_03739	CLUG_03739	CLUT_03739T0	protein_coding	2	1	1	3	0	0	0	3	2	0	1	0	0	0	0	0	1	0
CLUG_03740	CLUG_03740	CLUT_03740T0	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	7
CLUG_03741	CLUG_03741	CLUT_03741T0	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CLUG_03743	CLUG_03743	CLUT_03743T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_03744	CLUG_03744	CLUT_03744T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_03745	CLUG_03745	CLUT_03745T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_03746	CLUG_03746	CLUT_03746T0	protein_coding	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
CLUG_03747	CLUG_03747	CLUT_03747T0	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_03748	CLUG_03748	CLUT_03748T0	protein_coding	0	0	0	7	0	0	0	2	0	0	0	0	0	0	0	0	0	5
CLUG_03749	CLUG_03749	CLUT_03749T0	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5
CLUG_03750	CLUG_03750	CLUT_03750T0	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5
CLUG_03751	CLUG_03751	CLUT_03751T0	protein_coding	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0
CLUG_03752	CLUG_03752	CLUT_03752T0	protein_coding	2	0	0	3	0	0	0	2	1	0	0	0	2	0	0	2	0	1
CLUG_03753	CLUG_03753	CLUT_03753T0	protein_coding	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0
CLUG_03754	CLUG_03754	CLUT_03754T0	protein_coding	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0
CLUG_03755	CLUG_03755	CLUT_03755T0	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CLUG_03764	CLUG_03764	CLUT_03764T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_03765	CLUG_03765	CLUT_03765T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03766	CLUG_03766	CLUT_03766T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03767	CLUG_03767	CLUT_03767T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03768	CLUG_03768	CLUT_03768T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03778	CLUG_03778	CLUT_03778T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_03779	CLUG_03779	CLUT_03779T0	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CLUG_03780	CLUG_03780	CLUT_03780T0	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0
CLUG_03781	CLUG_03781	CLUT_03781T0	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CLUG_03782	CLUG_03782	CLUT_03782T0	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0
CLUG_03783	CLUG_03783	CLUT_03783T0	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CLUG_03784	CLUG_03784	CLUT_03784T0	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0
CLUG_03785	CLUG_03785	CLUT_03785T0	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0
CLUG_03786	CLUG_03786	CLUT_03786T0	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CLUG_03791	CLUG_03791	CLUT_03791T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03792	CLUG_03792	CLUT_03792T0	protein_coding	1	0	0	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0
CLUG_03793	CLUG_03793	CLUT_03793T0	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_03794	CLUG_03794	CLUT_03794T0	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_03795	CLUG_03795	CLUT_03795T0	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_03796	CLUG_03796	CLUT_03796T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_03797	CLUG_03797	CLUT_03797T0	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_03798	CLUG_03798	CLUT_03798T0	protein_coding	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	2
CLUG_03799	CLUG_03799	CLUT_03799T0	protein_coding	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0
CLUG_03800	CLUG_03800	CLUT_03800T0	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_03801	CLUG_03801	CLUT_03801T0	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_03802	CLUG_03802	CLUT_03802T0	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_03803	CLUG_03803	CLUT_03803T0	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_03804	CLUG_03804	CLUT_03804T0	protein_coding	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	3
CLUG_03805	CLUG_03805	CLUT_03805T0	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_03806	CLUG_03806	CLUT_03806T0	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_03807	CLUG_03807	CLUT_03807T0	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_03808	CLUG_03808	CLUT_03808T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_03809	CLUG_03809	CLUT_03809T0	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLUG_03810	CLUG_03810	CLUT_03810T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_03811	CLUG_03811	CLUT_03811T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_03819	CLUG_03819	CLUT_03819T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_03820	CLUG_03820	CLUT_03820T0	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLUG_03821	CLUG_03821	CLUT_03821T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_03822	CLUG_03822	CLUT_03822T0	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_03823	CLUG_03823	CLUT_03823T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_03824	CLUG_03824	CLUT_03824T0	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLUG_03825	CLUG_03825	CLUT_03825T0	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLUG_03826	CLUG_03826	CLUT_03826T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_03836	CLUG_03836	CLUT_03836T0	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0
CLUG_03837	CLUG_03837	CLUT_03837T0	protein_coding	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	1
CLUG_03838	CLUG_03838	CLUT_03838T0	protein_coding	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	3
CLUG_03839	CLUG_03839	CLUT_03839T0	protein_coding	1	0	0	3	0	0	0	3	1	0	0	0	0	0	0	0	0	0
CLUG_03840	CLUG_03840	CLUT_03840T0	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLUG_03844	CLUG_03844	CLUT_03844T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_03845	CLUG_03845	CLUT_03845T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_03846	CLUG_03846	CLUT_03846T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03847	CLUG_03847	CLUT_03847T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03848	CLUG_03848	CLUT_03848T0	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CLUG_03849	CLUG_03849	CLUT_03849T0	protein_coding	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	1
CLUG_03850	CLUG_03850	CLUT_03850T0	protein_coding	0	0	1	3	0	1	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_03851	CLUG_03851	CLUT_03851T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_03852	CLUG_03852	CLUT_03852T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_03857	CLUG_03857	CLUT_03857T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03858	CLUG_03858	CLUT_03858T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_03859	CLUG_03859	CLUT_03859T0	protein_coding	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	2
CLUG_03860	CLUG_03860	CLUT_03860T0	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_03861	CLUG_03861	CLUT_03861T0	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_03862	CLUG_03862	CLUT_03862T0	protein_coding	0	0	0	6	0	0	0	3	0	0	0	0	0	0	0	0	0	3
CLUG_03863	CLUG_03863	CLUT_03863T0	protein_coding	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	4
CLUG_03864	CLUG_03864	CLUT_03864T0	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0
CLUG_03865	CLUG_03865	CLUT_03865T0	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CLUG_03866	CLUG_03866	CLUT_03866T0	protein_coding	1	0	0	3	0	0	0	2	1	0	0	0	0	0	0	0	0	1
CLUG_03867	CLUG_03867	CLUT_03867T0	protein_coding	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	3
CLUG_03868	CLUG_03868	CLUT_03868T0	protein_coding	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	4
CLUG_03869	CLUG_03869	CLUT_03869T0	protein_coding	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	4
CLUG_03870	CLUG_03870	CLUT_03870T0	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_03871	CLUG_03871	CLUT_03871T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03872	CLUG_03872	CLUT_03872T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_03878	CLUG_03878	CLUT_03878T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_03879	CLUG_03879	CLUT_03879T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_03880	CLUG_03880	CLUT_03880T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_03881	CLUG_03881	CLUT_03881T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_03882	CLUG_03882	CLUT_03882T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_03883	CLUG_03883	CLUT_03883T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_03884	CLUG_03884	CLUT_03884T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_03885	CLUG_03885	CLUT_03885T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_03886	CLUG_03886	CLUT_03886T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_03890	CLUG_03890	CLUT_03890T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_03891	CLUG_03891	CLUT_03891T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_03892	CLUG_03892	CLUT_03892T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_03893	CLUG_03893	CLUT_03893T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_03894	CLUG_03894	CLUT_03894T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03895	CLUG_03895	CLUT_03895T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_03896	CLUG_03896	CLUT_03896T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03897	CLUG_03897	CLUT_03897T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_03898	CLUG_03898	CLUT_03898T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_03899	CLUG_03899	CLUT_03899T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03900	CLUG_03900	CLUT_03900T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_03901	CLUG_03901	CLUT_03901T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03907	CLUG_03907	CLUT_03907T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03908	CLUG_03908	CLUT_03908T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03909	CLUG_03909	CLUT_03909T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_03910	CLUG_03910	CLUT_03910T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_03913	CLUG_03913	CLUT_03913T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_03914	CLUG_03914	CLUT_03914T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_03915	CLUG_03915	CLUT_03915T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_03916	CLUG_03916	CLUT_03916T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_03917	CLUG_03917	CLUT_03917T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03918	CLUG_03918	CLUT_03918T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_03919	CLUG_03919	CLUT_03919T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03922	CLUG_03922	CLUT_03922T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03923	CLUG_03923	CLUT_03923T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_03924	CLUG_03924	CLUT_03924T0	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0
CLUG_03925	CLUG_03925	CLUT_03925T0	protein_coding	1	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	3
CLUG_03926	CLUG_03926	CLUT_03926T0	protein_coding	1	0	0	3	0	0	0	1	1	0	0	0	1	0	0	1	0	2
CLUG_03927	CLUG_03927	CLUT_03927T0	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0
CLUG_03928	CLUG_03928	CLUT_03928T0	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLUG_03929	CLUG_03929	CLUT_03929T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_03931	CLUG_03931	CLUT_03931T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03932	CLUG_03932	CLUT_03932T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_03933	CLUG_03933	CLUT_03933T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_03934	CLUG_03934	CLUT_03934T0	protein_coding	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	2
CLUG_03935	CLUG_03935	CLUT_03935T0	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_03936	CLUG_03936	CLUT_03936T0	protein_coding	1	0	0	2	0	0	0	1	1	0	0	0	0	0	1	0	0	1
CLUG_03937	CLUG_03937	CLUT_03937T0	protein_coding	1	0	0	3	0	0	0	2	1	0	0	0	0	0	0	0	0	1
CLUG_03938	CLUG_03938	CLUT_03938T0	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_03939	CLUG_03939	CLUT_03939T0	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_03940	CLUG_03940	CLUT_03940T0	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_03941	CLUG_03941	CLUT_03941T0	protein_coding	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	2
CLUG_03942	CLUG_03942	CLUT_03942T0	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_03943	CLUG_03943	CLUT_03943T0	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_03944	CLUG_03944	CLUT_03944T0	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_03945	CLUG_03945	CLUT_03945T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03946	CLUG_03946	CLUT_03946T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_03947	CLUG_03947	CLUT_03947T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_03964	CLUG_03964	CLUT_03964T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_03965	CLUG_03965	CLUT_03965T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_03966	CLUG_03966	CLUT_03966T0	protein_coding	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0
CLUG_03967	CLUG_03967	CLUT_03967T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
