GENE	POSITION	A10.L4C	A11.L11G	A12.L10B	A13.L3B	A14.L4E	A15.L4G	A16.L7C	A17.L1B	A18.S4H	A19.S3B	A2.U10A	A20.S1E	A21.S8A	A22.UpperP	A23.LowerP	A24.SputuP	A3.U3G	A4.U3B	A5.U10D	A6.U5C	A7.U3E	A8.U2E	A9.L3D	ATCC42720	B16.1310D	B17.1311G	B18.1312G	B19.1310A	B20.1311A	B21.1312A	B22.134E	B23.133H	B24.133F	B25.135C	B26.131A	B27.136A	B28.13UM	B29.13MM	C10.9M3	C11.9M41	C12.9U1	C13.9U2	C14.9U3	C15.9U4s	C30.13LM	C31.13MP	C4.9L1	C5.9L2	C6.9L3	C7.9L4	C8.9M1	C9.9M2	ctl1.AL1B	ctl2.AL1B	ctl3.C9L1
CLUG_05185	705207	91.49	155.59	99.35	148.71	134.15	117.54	100.48	89.62	127.74	206.97	126.89	113.63	135.51	262.62	374.55	111.25	95.58	96.50	106.64	463.86	164.64	152.62	116.15	159.83	361.67	403.90	405.80	406.59	347.33	319.77	335.23	353.96	349.92	317.10	313.72	344.24	268.91	311.47	298.74	339.08	457.64	382.20	478.86	417.75	359.08	480.35	328.68	401.20	410.54	355.17	396.78	307.60	368.34	343.89	351.79
CLUG_05186	707476	116.23	131.79	91.02	135.35	115.31	108.86	101.52	91.45	115.28	207.09	117.78	109.20	122.68	251.22	350.84	98.40	89.04	102.61	97.39	432.33	168.43	144.37	117.23	154.30	357.41	397.22	392.69	379.15	349.56	333.78	323.57	343.10	341.30	300.94	305.77	342.41	309.72	329.55	318.58	364.26	451.62	404.35	471.05	396.35	358.18	473.86	346.36	398.97	425.49	334.40	396.93	324.81	338.77	336.32	333.87
CLUG_05187	709493	109.44	135.00	104.84	135.37	116.63	112.33	96.04	88.93	109.22	196.82	121.90	112.21	130.75	233.55	327.21	94.52	87.40	103.24	92.47	435.31	154.12	141.38	118.67	146.83	371.57	417.20	392.44	388.44	342.27	340.07	327.15	328.33	347.67	304.96	319.35	337.59	259.97	254.49	307.74	375.83	461.25	400.91	456.08	377.71	325.43	466.88	351.35	393.64	403.86	364.25	371.98	331.08	348.89	324.00	327.21
CLUG_05188	712302	122.93	155.00	103.34	147.55	137.45	111.11	95.39	95.01	126.03	210.17	130.67	112.15	141.49	271.87	376.94	103.94	106.73	113.01	113.55	477.04	177.08	146.87	131.46	166.90	344.72	407.48	407.16	385.91	349.62	337.71	318.04	339.23	320.40	289.15	312.91	334.99	232.38	227.81	287.91	363.69	450.51	385.90	463.46	390.17	352.94	482.29	322.41	378.07	405.80	335.24	389.52	292.57	349.93	350.55	344.01
CLUG_05189	712994	128.21	163.49	113.80	159.05	157.20	126.20	112.03	112.63	135.73	239.32	147.21	124.35	153.02	291.37	428.01	114.67	106.51	121.52	114.12	534.04	188.97	165.43	134.94	176.88	386.23	443.15	418.56	413.00	380.58	329.77	343.37	363.39	363.57	324.35	342.12	400.99	242.29	270.48	341.08	380.20	507.37	417.74	506.69	395.81	381.20	503.34	367.81	420.70	453.94	381.96	430.44	348.29	358.25	369.53	363.39
CLUG_05190	715552	106.98	137.05	107.27	150.53	136.83	122.06	111.42	87.50	118.72	228.23	126.32	109.96	135.56	260.72	382.84	115.33	93.40	108.23	104.55	482.09	187.90	153.83	123.49	173.79	374.33	429.04	402.40	391.94	345.26	322.07	331.89	345.29	345.47	302.56	329.38	363.20	275.27	294.13	315.30	365.80	461.51	405.93	489.66	382.74	366.50	483.36	350.56	393.95	433.96	363.77	422.39	322.89	361.18	346.83	359.48
CLUG_05191	717402	126.69	154.95	114.29	160.46	143.38	126.63	115.54	95.45	135.70	248.97	144.60	116.88	148.93	279.62	428.13	119.35	115.01	114.47	114.16	498.56	177.69	170.35	134.39	165.82	393.36	444.04	425.42	417.13	354.67	335.17	333.24	390.78	372.94	309.57	844.20	376.35	341.35	298.92	354.08	391.54	475.72	417.58	515.76	420.09	409.49	535.24	367.27	420.69	462.11	388.85	442.26	355.88	372.27	354.11	362.48
CLUG_05192	721216	120.02	145.94	107.28	130.99	128.47	114.33	95.44	84.86	133.57	209.26	114.07	107.44	139.13	250.76	352.86	91.56	94.15	104.86	105.74	483.64	163.59	143.96	116.08	159.95	382.75	394.45	416.52	406.39	348.41	349.31	333.44	366.31	348.98	321.68	450.23	354.68	327.00	347.01	331.67	367.98	502.64	421.43	491.52	417.12	362.57	493.60	350.83	419.71	434.12	394.97	440.95	341.34	354.40	358.10	344.62
CLUG_05193	726406	135.51	158.89	111.56	160.83	150.08	196.53	121.23	113.70	209.35	374.42	136.86	172.39	237.87	326.25	485.28	164.22	158.58	105.00	180.83	810.20	191.43	267.42	135.69	186.48	403.93	452.22	451.41	396.75	354.84	345.57	352.55	382.04	372.61	341.70	489.91	390.84	315.63	332.50	365.98	402.04	541.86	457.35	515.95	414.55	384.19	555.28	385.42	444.94	467.05	428.56	460.58	377.59	379.65	370.86	389.75
CLUG_05194	727424	115.72	159.64	111.48	152.19	146.85	251.29	112.20	94.80	277.23	461.20	135.73	234.09	264.95	382.64	546.48	200.53	207.78	118.52	219.03	1023.26	180.93	318.15	145.96	181.34	389.26	448.73	433.12	436.95	391.86	367.60	347.08	373.28	359.04	328.20	466.31	393.08	267.12	285.13	377.11	383.29	528.36	423.98	503.81	403.20	372.12	539.60	375.93	453.40	492.73	395.49	435.66	371.87	400.37	368.24	408.69
CLUG_05195	729491	113.17	146.79	115.24	154.23	146.58	246.76	108.98	101.64	259.58	452.27	132.14	227.73	274.20	374.58	523.92	194.32	215.24	104.00	220.58	986.53	187.61	318.77	130.00	177.41	391.96	450.72	439.02	427.06	378.70	340.10	336.17	380.86	359.88	331.78	480.18	399.35	303.59	308.35	356.44	398.34	519.48	431.34	509.90	405.90	387.98	529.94	399.24	441.83	462.97	385.66	441.58	379.62	366.20	361.94	388.71
CLUG_05196	731677	123.46	155.49	127.27	165.08	146.47	255.29	112.01	98.89	276.41	488.77	149.04	237.33	290.08	386.43	539.24	216.71	239.20	122.31	228.13	1037.52	195.44	335.34	144.38	187.59	392.87	453.95	447.41	395.62	388.94	354.27	348.03	397.61	371.86	348.57	492.82	394.82	315.84	299.26	374.19	419.02	524.20	405.83	518.44	407.39	389.22	543.20	389.77	433.34	492.77	415.39	453.17	368.51	398.86	386.01	392.03
CLUG_05197	732651	131.73	162.93	120.22	156.68	150.96	265.16	105.20	103.14	262.55	491.79	150.50	239.51	281.00	398.72	552.04	217.35	225.51	120.19	228.43	1057.67	190.02	339.51	147.53	189.81	407.58	461.06	465.81	436.74	400.42	361.14	378.41	397.31	376.87	356.29	492.56	413.41	308.57	319.96	382.61	421.24	548.44	461.78	536.65	432.02	397.92	535.68	411.10	461.53	496.88	427.76	482.18	375.11	391.41	382.40	404.39
CLUG_05198	736420	118.60	153.27	110.82	148.20	138.79	242.61	107.93	97.83	243.65	454.27	116.36	210.67	252.57	339.19	500.22	187.44	217.31	115.35	201.59	973.93	182.74	298.30	118.67	166.15	381.68	433.35	406.85	394.42	391.35	341.67	343.02	363.46	339.53	312.78	436.60	377.02	322.62	323.90	357.24	383.17	536.89	423.49	496.93	404.25	371.04	506.71	380.78	432.76	453.97	401.30	449.18	346.53	370.15	353.47	376.49
CLUG_05199	737966	120.80	159.51	117.22	152.70	142.02	244.88	108.07	101.97	266.92	479.63	133.88	225.94	279.01	374.55	512.49	191.69	199.90	115.85	217.14	988.87	179.56	333.12	132.15	189.86	390.30	457.06	421.65	422.40	387.38	354.43	350.38	392.70	367.29	358.13	464.97	390.05	351.98	357.35	344.01	403.80	509.04	427.11	512.76	432.83	386.11	546.66	362.70	418.18	471.70	390.65	436.61	338.03	374.95	366.66	382.58
CLUG_05200	739637	122.09	148.72	110.29	141.12	129.20	248.69	98.48	107.44	237.72	459.10	136.52	217.02	273.54	364.58	492.70	202.01	211.58	108.06	212.92	939.70	174.80	328.72	122.08	178.14	403.56	451.93	460.32	433.20	396.60	358.12	377.56	388.96	374.72	343.09	483.96	386.49	339.68	341.63	381.87	423.29	539.21	458.15	535.01	432.71	390.41	550.66	431.30	459.03	495.03	417.71	475.41	376.76	365.05	381.86	392.76
CLUG_05201	741356	116.60	165.78	117.36	153.94	142.31	239.40	112.04	112.38	263.53	448.33	120.83	236.42	272.67	352.52	498.98	228.66	213.61	114.62	230.50	1021.98	185.77	327.81	134.26	179.62	393.83	434.38	430.47	412.84	381.85	333.88	355.08	385.90	327.00	347.77	483.25	396.02	338.72	325.72	375.06	425.89	556.70	445.43	556.73	427.84	375.89	511.02	425.80	446.51	502.70	425.64	470.46	384.60	370.44	369.62	387.25
CLUG_05202	742136	135.62	166.58	123.51	158.44	148.72	259.26	118.70	106.93	278.01	486.90	141.89	230.46	279.95	387.98	565.56	223.29	220.40	129.62	234.29	1053.09	201.44	342.13	140.10	185.04	407.00	490.99	441.60	420.82	395.26	348.72	361.86	400.16	381.42	344.06	481.52	409.18	301.24	311.24	386.58	428.09	543.44	437.07	536.28	429.44	385.39	546.08	402.28	455.41	490.77	424.69	468.90	377.18	378.82	368.51	401.76
CLUG_05203	745029	132.80	147.63	114.27	148.90	140.94	238.93	107.74	101.07	267.54	441.25	139.64	215.01	274.55	352.19	472.31	206.29	221.59	112.49	215.22	930.77	168.71	325.14	120.86	159.13	380.95	420.21	411.16	407.88	393.78	352.53	348.58	376.58	346.31	308.07	453.87	367.97	285.52	298.25	381.87	395.86	536.71	429.22	511.84	392.41	373.77	501.13	385.17	426.49	478.09	392.28	467.73	368.08	367.50	339.20	372.41
CLUG_05204	745989	122.47	172.60	118.89	149.48	144.66	248.56	121.26	105.59	234.55	484.96	138.32	227.50	264.86	382.31	483.11	187.27	200.78	113.36	225.41	1034.25	191.77	340.76	128.58	182.96	381.32	448.68	439.37	420.16	392.64	348.95	347.21	395.69	363.54	327.95	464.42	410.63	299.70	312.65	353.39	415.78	538.23	437.87	514.75	420.32	367.52	497.63	393.77	443.69	478.40	427.38	454.26	374.68	350.89	390.31	407.19
CLUG_05205	747152	127.53	159.26	120.86	157.92	148.42	256.32	111.73	107.18	257.98	488.38	147.47	250.32	281.22	379.99	553.77	210.20	204.80	119.28	233.76	1041.64	194.70	336.52	137.42	199.42	416.06	464.47	474.79	443.02	416.00	362.89	374.69	422.88	379.69	365.78	504.63	402.84	341.52	352.21	382.72	434.53	573.24	474.00	543.84	416.00	426.75	556.91	392.51	473.86	501.28	429.97	497.25	375.28	416.45	377.91	403.21
CLUG_05206	749723	124.23	164.05	121.34	144.63	146.71	249.46	118.47	100.90	264.87	466.32	134.96	231.72	284.36	384.93	532.53	192.48	215.43	107.20	241.16	1019.48	189.60	352.30	133.12	170.53	411.36	454.55	440.81	435.82	414.21	353.59	355.95	393.05	380.14	353.55	476.33	385.93	281.25	311.30	370.65	424.34	557.59	447.86	509.01	404.90	394.42	525.21	400.10	467.65	494.85	427.23	491.06	354.87	360.23	382.69	394.28
CLUG_05207	750615	135.45	179.34	137.30	162.33	160.35	287.54	120.16	119.84	277.58	497.47	166.41	246.39	295.28	415.34	592.21	227.33	236.21	125.88	236.75	1098.42	196.31	362.62	151.23	199.95	449.42	487.05	487.67	453.74	435.76	382.06	386.96	424.78	386.33	363.79	497.00	416.16	336.82	348.34	396.45	454.23	593.70	483.10	561.02	446.76	414.54	555.57	423.84	481.84	531.87	467.70	518.33	400.26	401.06	387.68	426.61
CLUG_05208	753589	148.77	181.76	136.48	176.33	170.16	290.18	128.55	114.24	287.56	529.12	165.40	264.57	319.00	435.01	632.84	248.67	247.03	129.89	258.29	1153.06	217.12	370.63	158.04	205.01	460.87	517.95	519.32	482.65	465.66	399.85	404.62	453.94	414.91	387.92	515.46	455.21	338.40	354.85	423.14	473.41	623.42	515.89	587.32	465.71	441.77	572.92	442.02	501.74	549.43	481.23	539.84	425.69	409.34	420.76	438.21
CLUG_05209	758550	134.44	170.93	123.78	165.37	167.16	268.04	127.93	115.93	286.87	501.92	161.66	241.97	301.21	414.37	601.25	214.09	242.29	118.70	235.68	1105.57	200.14	375.12	151.77	201.86	451.29	482.08	507.87	458.04	463.26	397.72	403.38	449.52	404.94	366.39	495.68	439.80	382.93	387.93	430.10	467.98	630.33	514.66	576.43	462.17	439.87	583.30	440.18	498.76	543.25	479.09	545.44	408.39	396.76	419.20	439.95
CLUG_05210	760088	131.41	175.76	133.39	161.23	158.39	285.94	132.85	114.62	272.18	488.53	153.11	244.71	295.17	423.65	586.60	210.71	228.46	132.62	250.64	1084.61	194.51	358.24	151.30	207.46	440.08	491.47	483.67	453.26	440.07	389.86	387.10	442.45	391.31	366.25	479.55	425.98	304.29	329.50	428.50	462.40	611.65	479.35	568.18	462.54	442.05	562.32	435.62	486.93	542.12	469.83	520.54	396.36	395.78	389.54	424.24
CLUG_05211	763764	137.18	167.51	133.41	174.77	147.88	280.84	121.59	134.49	284.18	500.39	151.18	250.99	301.16	422.88	596.45	225.61	246.01	138.79	265.17	1087.76	207.70	366.61	163.65	190.88	461.45	500.48	509.62	472.41	468.30	403.59	406.71	432.55	399.04	374.74	488.22	403.58	306.84	337.93	392.64	446.08	588.71	468.22	588.47	464.89	449.03	587.46	432.59	460.26	537.42	444.13	502.91	395.43	390.70	396.59	408.83
CLUG_05212	764538	129.63	163.86	105.15	150.11	145.02	257.56	105.22	107.05	269.41	454.62	151.36	232.34	273.83	387.18	534.48	217.32	231.55	102.62	226.83	988.14	173.54	326.44	142.94	185.65	392.32	416.05	444.92	410.57	421.75	336.95	363.52	385.24	340.45	336.75	447.16	370.98	281.98	285.36	422.23	448.67	594.12	466.92	559.83	466.62	368.81	511.05	399.37	476.51	500.73	441.26	492.83	392.06	379.46	370.21	395.07
CLUG_05213	764556	147.75	189.88	116.03	174.44	171.59	295.69	115.45	122.38	307.59	512.59	177.01	263.16	308.07	453.62	622.49	245.51	251.33	113.64	251.40	1095.58	194.06	360.76	155.31	193.29	423.79	446.62	467.38	446.35	456.39	352.98	421.14	420.62	364.87	370.93	483.62	399.27	304.84	311.00	441.80	465.74	598.66	476.26	567.57	472.75	399.85	555.57	399.26	482.91	509.71	451.61	511.31	406.09	426.11	403.98	403.54
CLUG_05214	765093	124.84	163.54	113.49	145.81	142.37	252.63	115.07	87.63	248.22	458.25	137.27	223.69	266.57	339.35	482.23	185.67	218.25	112.71	232.20	942.00	177.11	330.54	143.11	179.18	360.13	421.17	434.51	408.29	424.52	349.13	346.65	384.52	349.48	321.41	442.81	385.22	298.74	331.99	369.30	404.52	550.70	469.14	491.41	436.33	389.52	511.83	383.37	443.16	462.18	411.34	442.89	365.79	334.70	348.68	403.68
CLUG_05215	766003	133.95	164.88	123.22	167.64	159.45	289.70	128.48	119.83	262.12	499.29	151.64	260.81	301.95	406.87	578.88	226.75	246.28	126.94	225.91	1040.47	218.64	374.54	144.00	208.19	445.17	504.24	467.35	465.66	426.82	374.77	393.73	442.57	386.06	367.51	485.63	418.65	298.86	317.15	421.32	461.30	575.77	476.42	556.62	446.77	419.28	568.70	420.45	482.69	528.98	474.20	513.65	410.63	386.46	372.54	425.91
CLUG_05216	767407	140.73	174.43	139.35	177.64	172.41	294.02	116.53	116.76	285.98	495.78	165.14	259.99	327.95	441.80	629.99	242.64	241.55	127.12	256.85	1103.08	213.72	372.17	144.96	206.00	452.78	511.66	502.81	450.58	455.07	388.16	413.99	448.90	399.07	380.16	507.40	432.65	320.57	342.52	394.60	463.54	621.64	514.00	561.65	430.80	427.32	599.18	427.51	487.85	512.50	456.53	504.90	403.29	412.90	402.38	423.74
CLUG_05217	768949	147.52	183.87	141.08	177.41	172.77	300.58	144.35	119.19	287.64	539.23	171.72	261.34	323.20	450.49	649.09	236.16	251.81	133.71	254.44	1155.99	219.66	390.51	152.34	211.64	483.40	528.39	534.14	489.18	486.15	425.40	420.84	469.95	432.57	394.53	519.34	444.47	363.11	376.24	427.32	472.17	631.76	505.65	607.18	476.53	452.38	617.95	438.45	497.01	547.41	478.05	524.09	429.26	416.75	415.01	433.02
CLUG_05218	771028	127.14	155.96	122.97	149.89	150.68	275.07	131.80	114.34	267.01	494.81	149.03	238.07	291.29	407.22	550.85	198.57	225.70	122.90	252.72	1018.43	198.56	367.65	132.29	184.06	462.43	526.68	515.25	483.74	460.74	405.57	397.49	446.65	412.15	380.62	474.37	437.71	407.29	406.81	416.05	490.05	629.36	502.77	571.34	462.67	433.79	616.60	428.81	478.54	550.52	476.98	497.41	444.67	394.83	406.75	418.44
CLUG_05219	772200	123.69	151.81	131.06	159.99	140.52	277.89	109.32	108.29	253.59	476.65	137.92	238.25	275.86	376.07	525.39	187.20	212.05	124.44	219.91	1028.64	184.92	350.93	139.62	170.12	452.55	487.95	508.03	473.99	462.82	395.51	400.23	444.76	398.85	367.27	484.71	425.95	405.63	417.47	420.97	464.77	599.01	491.38	552.24	457.63	437.80	586.88	439.37	485.00	537.30	477.14	514.83	412.63	393.79	396.16	416.86
CLUG_05220	774205	142.84	174.40	141.20	176.51	165.48	292.38	135.27	117.77	291.77	519.45	166.85	255.89	308.98	426.30	612.37	226.78	244.25	139.62	255.70	1165.44	219.78	393.47	154.80	211.57	486.04	524.38	540.57	488.31	471.74	411.18	426.66	478.59	421.47	395.76	522.19	456.26	368.73	380.75	417.51	456.62	628.45	493.87	585.33	494.63	433.76	603.86	447.21	501.86	536.78	490.50	524.41	428.71	431.32	410.09	438.29
CLUG_05221	775597	159.78	182.71	160.32	180.32	180.12	306.67	144.55	130.86	305.06	542.30	169.87	271.62	320.27	447.96	667.91	254.34	244.66	139.90	261.61	1210.29	232.83	405.69	165.31	201.73	488.12	541.37	565.66	483.43	487.06	426.54	424.21	501.67	442.09	396.53	508.53	443.20	328.03	363.92	424.73	489.14	637.54	507.55	589.12	490.90	454.07	622.25	433.19	501.55	556.30	506.37	530.48	427.40	419.03	413.86	450.11
CLUG_05222	778094	159.36	187.80	146.50	183.20	183.73	325.79	150.63	144.10	310.94	561.46	184.47	289.57	368.79	467.79	702.31	253.37	279.88	147.94	257.67	1252.49	236.19	407.29	181.27	236.70	439.17	497.46	507.58	474.01	478.25	424.28	419.74	473.46	401.38	399.97	511.38	424.32	327.89	348.31	405.34	453.51	613.87	490.71	543.97	475.02	442.92	610.20	410.04	508.34	507.02	456.67	510.67	409.14	416.73	403.55	433.25
CLUG_05223	780017	167.34	204.82	153.58	207.32	182.26	324.46	147.12	137.45	317.53	560.40	190.03	300.97	342.30	485.21	723.27	279.42	264.65	148.53	274.14	1263.83	245.36	435.77	177.34	231.29	499.42	549.14	557.81	515.73	518.75	443.75	459.53	509.43	457.07	415.99	525.95	463.56	319.87	353.78	449.29	503.02	649.04	529.38	612.39	492.33	469.02	641.53	462.08	512.84	573.66	507.85	564.86	440.74	430.90	437.10	468.24
CLUG_05224	782023	151.12	198.60	133.80	176.45	183.42	319.05	140.52	124.16	288.01	529.16	199.67	272.93	331.67	423.27	662.11	231.97	243.75	136.63	237.45	1186.27	221.63	405.41	144.25	220.21	450.15	480.47	525.61	478.30	465.76	422.44	405.70	490.73	432.63	377.83	507.98	409.72	355.07	336.78	399.61	446.35	645.73	520.88	581.68	482.66	449.53	607.59	424.89	482.58	507.05	457.31	498.59	417.39	395.35	386.92	401.86
CLUG_05225	782291	154.17	193.56	143.98	187.89	177.98	318.91	148.19	133.82	314.93	534.36	175.57	279.99	328.55	473.55	652.49	251.42	248.32	137.23	263.58	1205.43	244.80	408.22	160.33	222.91	475.35	511.62	555.33	477.89	464.40	415.49	416.72	484.26	435.93	390.31	494.84	437.20	340.88	349.19	426.50	473.69	636.58	501.14	587.44	472.30	450.70	609.64	438.96	503.05	529.45	472.23	519.48	411.83	417.51	395.74	444.71
CLUG_05226	784486	141.87	185.73	128.75	180.51	165.53	309.56	136.50	123.39	291.89	519.83	174.15	259.63	298.49	424.36	622.24	229.29	240.08	122.62	251.63	1096.68	219.95	374.84	152.34	193.01	469.41	509.60	556.66	472.36	485.63	409.50	417.11	480.76	436.97	382.23	473.40	422.05	372.60	384.95	395.68	453.90	613.32	477.71	548.38	478.56	454.16	579.24	434.53	499.55	549.25	478.24	512.06	397.93	408.40	411.74	407.37
CLUG_05227	785220	133.37	176.84	134.74	156.91	165.19	319.02	140.24	133.06	286.58	519.37	181.41	270.62	321.73	441.05	634.17	222.59	242.88	137.63	253.50	1155.52	199.19	372.64	147.34	218.58	490.49	493.62	556.43	478.98	475.72	422.55	442.10	474.65	448.11	383.11	487.72	437.25	330.45	310.25	416.53	447.54	613.25	524.03	561.72	487.37	444.55	592.27	445.83	504.20	532.90	478.04	513.77	425.51	431.75	392.88	413.06
CLUG_05228	786557	154.69	193.86	153.25	187.71	177.46	323.19	152.96	128.92	303.02	538.73	176.43	287.38	326.55	450.55	652.35	255.58	254.43	139.26	252.59	1166.13	239.81	417.23	167.91	208.75	484.74	505.12	566.97	507.20	503.14	439.06	417.10	473.16	463.25	378.15	509.01	429.93	351.22	373.92	404.69	454.83	622.73	483.14	574.18	473.03	472.90	624.52	430.28	505.06	522.19	477.90	529.22	412.71	426.42	413.67	433.93
CLUG_05229	787537	163.19	202.14	148.36	192.46	182.58	340.27	143.94	130.61	311.65	559.22	183.02	279.46	345.80	471.81	705.01	268.13	259.33	143.81	259.98	1239.10	236.25	430.38	177.20	213.84	524.72	524.21	571.04	484.87	486.99	452.87	441.44	499.46	436.90	385.70	498.19	448.09	331.04	348.96	434.83	484.99	610.86	503.61	581.03	475.68	463.46	652.13	439.42	504.74	552.53	492.55	542.81	418.03	445.25	410.88	446.15
CLUG_05230	793403	165.27	212.81	155.08	198.99	199.82	370.70	164.38	143.90	326.28	582.12	206.33	305.13	338.20	486.22	740.58	255.99	273.00	148.64	271.92	1302.54	252.67	443.79	187.26	238.05	561.96	585.01	613.46	518.11	551.23	485.54	471.96	544.15	489.48	424.72	1023.45	486.08	448.69	397.83	266.94	300.01	387.14	316.91	368.40	307.17	526.56	711.47	275.34	309.77	335.06	303.55	333.67	274.43	473.95	453.60	271.23
CLUG_05231	798003	281.13	322.13	268.35	330.22	310.05	473.38	252.44	229.29	412.60	769.10	320.40	403.25	441.16	714.09	1083.15	346.61	347.63	247.31	359.64	1712.86	409.35	551.05	291.51	233.38	918.66	966.25	997.81	877.57	922.14	798.07	759.04	900.05	816.25	710.54	1254.34	795.47	634.38	602.47	513.27	632.30	824.91	659.22	763.17	609.12	830.05	1155.30	630.50	628.43	749.46	662.84	725.85	568.18	759.24	743.61	556.28
CLUG_05232	801551	162.35	218.59	157.89	206.99	188.23	369.65	149.19	141.25	309.23	575.55	199.57	278.13	327.53	475.08	719.48	252.40	257.34	144.77	278.61	1253.79	244.48	426.91	170.06	213.24	535.11	543.55	580.74	478.20	520.90	443.63	444.55	529.92	453.87	385.59	964.97	446.98	400.45	365.76	406.43	460.54	612.86	473.40	546.22	465.85	494.39	673.17	438.37	474.65	521.34	482.99	516.89	430.67	457.18	428.93	407.44
CLUG_05233	806735	121.37	140.19	118.13	147.21	142.98	277.58	114.89	95.95	230.99	423.92	143.46	215.32	237.67	355.96	533.45	185.60	193.50	107.84	195.10	949.18	186.41	314.82	129.37	245.17	395.66	427.40	435.28	386.78	390.50	342.00	332.72	402.71	348.85	302.55	737.01	350.89	296.82	270.85	0.18	0.16	0.00	0.06	0.27	0.03	377.77	536.65	0.00	0.19	0.27	1.89	0.00	0.00	347.47	330.54	0.21
